ASV,CK.N.1,CK.N.2,CK.N.3,CK.N.4,CK.N.5,CK.RT.1,CK.RT.2,CK.RT.3,CK.RT.4,CK.RT.5,CK.RH.1,CK.RH.2,CK.RH.3,CK.RH.4,CK.RH.5,CK.Z.1,CK.Z.2,CK.Z.3,CK.Z.4,CK.Z.5,CK.O.1,CK.O.2,CK.O.3,CK.O.4,CK.O.5,M.N.1,M.N.2,M.N.3,M.N.4,M.N.5,M.RT.1,M.RT.2,M.RT.3,M.RT.4,M.RT.5,M.RH.1,M.RH.2,M.RH.3,M.RH.4,M.RH.5,M.Z.1,M.Z.2,M.Z.3,M.Z.4,M.Z.5,M.O.1,M.O.2,M.O.3,M.O.4,M.O.5,N0.N.1,N0.N.2,N0.N.3,N0.N.4,N0.N.5,N0.RT.1,N0.RT.2,N0.RT.3,N0.RT.4,N0.RT.5,N0.RH.1,N0.RH.2,N0.RH.3,N0.RH.4,N0.RH.5,N0.Z.1,N0.Z.2,N0.Z.3,N0.Z.4,N0.Z.5,N0.O.1,N0.O.2,N0.O.3,N0.O.4,N0.O.5,N2.N.1,N2.N.2,N2.N.3,N2.N.4,N2.N.5,N2.RT.1,N2.RT.2,N2.RT.3,N2.RT.4,N2.RT.5,N2.RH.1,N2.RH.2,N2.RH.3,N2.RH.4,N2.RH.5,N2.Z.1,N2.Z.2,N2.Z.3,N2.Z.4,N2.Z.5,N2.O.1,N2.O.2,N2.O.3,N2.O.4,N2.O.5,N4.N.1,N4.N.2,N4.N.3,N4.N.4,N4.N.5,N4.RT.1,N4.RT.2,N4.RT.3,N4.RT.4,N4.RT.5,N4.RH.1,N4.RH.2,N4.RH.3,N4.RH.4,N4.RH.5,N4.Z.1,N4.Z.2,N4.Z.3,N4.Z.4,N4.Z.5,N4.O.1,N4.O.2,N4.O.3,N4.O.4,N4.O.5,N6.N.1,N6.N.2,N6.N.3,N6.N.4,N6.N.5,N6.RT.1,N6.RT.2,N6.RT.3,N6.RT.4,N6.RT.5,N6.RH.1,N6.RH.2,N6.RH.3,N6.RH.4,N6.RH.5,N6.Z.1,N6.Z.2,N6.Z.3,N6.Z.4,N6.Z.5,N6.O.1,N6.O.2,N6.O.3,N6.O.4,N6.O.5,NPK.N.1,NPK.N.2,NPK.N.3,NPK.N.4,NPK.N.5,NPK.RT.1,NPK.RT.2,NPK.RT.3,NPK.RT.4,NPK.RT.5,NPK.RH.1,NPK.RH.2,NPK.RH.3,NPK.RH.4,NPK.RH.5,NPK.Z.1,NPK.Z.2,NPK.Z.3,NPK.Z.4,NPK.Z.5,NPK.O.1,NPK.O.2,NPK.O.3,NPK.O.4,NPK.O.5
ASV_76,0.585,0,0,0.603,0.659,30.417,18.39,33.965,6.885,47.641,15.971,14.796,24.779,33.007,18.26,42.658,24.285,39.827,29.77,29.008,39.03,16.706,35.162,17.895,28.345,0,0,0,0,0,49.77,29.416,26.06,30.101,21.79,13.759,3.885,14.238,42.157,19.606,62.249,63.034,54.419,52.399,59.436,24.262,39.605,25.707,29.809,26.803,0.478,0.33,0.287,0,0,14.601,5.899,0,19.651,5.992,23.104,9.895,7.624,30.507,27.823,74.263,52.421,76.616,75.109,51.111,51.925,47.455,39.927,48.505,65.038,0,0,0,0,0,12.249,19.55,38.443,24.764,12.822,37.271,22.871,19.741,21.759,37.748,24.998,39.362,41.01,54.114,38.008,80.192,49.733,51.894,63.446,58.634,0,0,0,0,0,9.809,20.181,17.744,9.364,19.148,21.182,7.061,9.498,18.872,26.225,22.769,27.207,33.542,37.513,29.293,19.633,14.509,11.083,20.114,7.292,0,0,1.11,1.516,1.082,8.112,41.075,24.791,14.723,22.163,14.873,6.358,9.02,19.515,24.019,27.355,32.37,0,0,33.528,16.267,12.007,7.845,18.695,26.512,0,0.716,0,0,0,55.014,40.046,30.799,50.993,58.347,15.179,20.344,24.261,25.806,20.754,32.225,26.828,34.167,30.628,35.529,14.748,20.624,27.912,16.61,15.657
ASV_89,0.906,0,0.84,0.512,0,79.03,27.006,113.126,25.856,28.807,7.148,16.213,14.475,18.78,7.416,39.553,17.293,0,24.474,34.228,27.451,18.734,18.731,5.809,28.902,0,0,0,0.637,0.354,42.244,31.24,38.627,38.295,36.153,4.581,1.61,4.287,14.721,6.207,34.472,20.603,22.462,22.153,22.214,14.884,25.639,13.988,18.345,17.938,0,0,0,0,0,23.356,3.263,31.118,11.973,0,6.845,5.035,0,7.678,4.58,26.839,12.847,0,0,17.425,26.466,35.388,28.049,26.397,13.256,0,0,0,0,0,14.134,28.818,14.177,6.436,8.89,0,4.983,5.72,5.117,6.826,6.178,9.322,4.979,7.385,0,10.757,0,10.215,12.799,11.427,0,0,0,0,0,5.915,15.903,13.391,0,12.481,2.603,0,3.574,4.595,0,9.117,7.761,7.989,0,7.524,0,1.374,0,5.024,0,0,0,0,0,0.588,11.784,44.804,28.448,23.865,26.048,10.701,4.263,6.099,0,13.2,0,0,17.911,0,20.219,5.241,0,3.478,6.735,12.512,0.651,0.57,0.531,0.395,0,41.989,29.408,46.514,64.862,38.575,9.167,13.405,14.643,13.063,10.4,20.054,22.511,26.943,18.351,18.803,3.917,4.313,6.191,4.578,0
ASV_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.595,181.833,171.289,64.835,84.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.615,0,0,0,0,195.035,140.871,196.826,169.774,85.925,0,0,0,0,0,0,2.857,0,0,0,11.537,4.295,3.768,29.037,9.841,27.672,63.937,126.585,107.088,65.438,38.514,52.947,332.568,77.334,118.139,0,0,0,0,0,0,0,0,0,0,4.032,0,2.858,3.169,3.926,15.757,18.791,21.315,19.064,17.443,71.386,104.792,83.029,68.631,55.616,0,0,0,0,0,4.836,0,0,0,0,7.66,8.911,9.969,29.567,14.298,27.468,26.984,32.82,49.451,35.622,170.822,292.998,241.945,196.926,402.07,0,0,0,0,0,0,0,0,0,0,3.503,0,2.063,4.662,5.758,15.042,10.27,0,13,9.877,122.876,180.302,176.284,148.231,78.332,0,0,0,0,0,0,0,0,0,0,0,1.236,1.643,0,0,0,5.598,0,4.366,0,170.269,157.385,108.704,157.824,192.067
ASV_96,1.086,0,0,0,0,52.386,16.796,84.826,39.225,58.937,26.037,33.052,21.55,40.932,23.566,43.543,47.278,81.913,47.043,73.133,21.042,27.501,27.567,13.985,26.106,0,0,0,0,0,28.491,20.913,25.51,19.946,43.165,8.607,0,0,10.106,5.727,26.735,50.443,36.948,51.332,24.924,27.878,23.37,25.606,29.922,23.135,0,0,0,0,0,66.325,10.539,13.605,17.53,5.457,11.133,11.301,3.507,24.605,17.067,40.446,48.958,80.626,70.356,45.192,7.082,17.276,29.069,28.267,22.196,0.203,0,0,0,0,0,24.193,7.032,6.2,32.474,6.544,5.889,2.584,2.513,9.161,15.843,18.56,16.536,14.098,18.531,13.394,16.425,14.752,16.785,0,0,0,0,0,0,0,12.337,4.134,5.428,5.22,5.303,3.314,5.732,6.917,7.096,8.877,11.514,0,0,11.654,7.233,0,0,0,0,0,0,0,0,0,4.529,16.033,9.861,16.005,3.043,2.766,1.587,2.89,3.372,4.554,0,0,0,20,0,0,0,0,16.195,8.363,0,0,0,0,0,32.569,30.808,12.893,25.745,33.405,0,4.621,10.285,13.076,11.416,27.496,18.052,27.25,26.021,9.471,16.906,22.784,20.984,11.251,12.656
ASV_99,0,0,0,0,0,0,0,0,0,9.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,10.035,8.625,11.721,7.502,17.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.106,0,0,13.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,2.21,74.472,30.466,8.701,203.002,6.441,9.582,7.465,0,6.373,0,0,0,4.244,0,0,0,0,0,0,0,0,0,0,0,29.79,28.795,31.724,19.435,18.206,5.878,9.122,9.041,6.4,6.384,0,0,0,0,6.417,0,0,0,0,0,0,0,0.845,0.829,0,184.997,11.633,32.236,64.6,39.718,15.822,5.164,10.596,6.983,7.151,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,48.69,43.211,91.888,13.417,56.61,3.578,7.128,7.484,6.704,6.671,6.512,3.841,8.451,4.052,2.626,0,0,0,0,0
ASV_100,0,0.675,0.637,0,0.506,16.313,21.044,39.467,5.863,5.236,14.109,26.148,12.923,38.116,14.521,7.029,10.028,12.967,9.729,10.34,7.094,4.833,5.576,454.417,19.017,0.197,0.253,0,0,0,9.101,6.6,22.21,12.942,13.656,12.765,4.79,10.677,38.181,46.139,6.401,9.331,0,5.074,6.56,8.898,13.644,11.462,11.411,17.96,0.123,0,0,0,0,9.011,0.82,34.16,11.591,0,15.422,15.677,3.845,20.602,14.633,8.185,0,7.844,0,0,10.811,12.624,2.939,8.343,9.209,0,0.102,0,0.153,0,30.529,53.222,0,4.505,10.366,29.688,27.154,26.035,37.36,16.702,6.318,6.343,4.304,2.476,6.552,7.935,5.786,5.427,8.66,7.573,0,0.188,0,0,0,7.99,8.22,11.816,11.725,3.339,19.072,26.268,15.053,11.067,9.758,4.613,7.934,3.449,8.032,3.591,0,2.016,0,0,1.075,0.239,0.212,0,0,0.381,27.657,7.731,23.494,8.905,14.666,23.828,31.022,41.474,28.782,30.794,9.383,9.751,11.204,0,7.658,4.079,0,0,5.313,4.285,0,0,0,0,0.37,17.04,16.213,19.549,10.076,31.409,27.355,57.744,43.328,47.703,38.362,14.265,11.919,12.008,13.483,11.76,8.715,6.708,5.569,3.535,4.904
ASV_105,0,0,0,0,0,33.503,5.759,27.247,2.522,29.184,12.51,14.027,14.667,18.067,14.277,20.727,13.265,28.015,17.123,18.174,21.885,17.322,31.831,19.214,23.854,0,0,0,0.874,0.61,38.412,13.068,20.819,25.787,25.499,6.616,1.937,6.64,27.113,11.131,27.33,33.473,28.106,28.198,26.987,20.665,26.411,19.253,29.668,27.367,0,0,0,0,0,2.805,2.028,4.49,13.344,0,14.345,7.338,5.109,15.272,8.176,0,18.628,0,0,15.114,50.917,35.814,37.346,37.375,41.221,0,0,0,0.639,0,0,5.449,21.994,9.782,4.795,22.395,19.314,15.869,18.161,26.616,17.072,35.404,16.257,30.501,17.637,45.92,49.169,25.104,54.385,43.322,0,0,0,0.634,0.265,29.529,24.614,22.665,18.137,15.649,24.378,10.743,13.238,24.138,29.117,32.668,34.562,39.48,28.564,25.852,21.26,12.186,12.434,23.575,15.866,0.303,0,0,0,0.62,8.075,22.844,27.323,18.066,21.088,16.815,8.425,7.119,28.525,25.943,36.45,33.97,34.304,0,56.189,13.181,10.954,13.072,24.184,24.979,0,0,0.678,0,0,44.312,17.665,27.421,43.994,30.757,13.259,15.818,22.431,20.224,18.015,18.964,27.3,30.109,20.842,23.233,14.44,28.942,18.431,16.308,12.003
ASV_113,0,0,0,0,0,0,6.971,14.108,0,3.069,14.199,17.129,12.471,24.007,7.199,48.513,38.057,70.103,55.732,60.038,71.182,55.734,84.268,26.361,48.777,0,0,0,0,0,28.111,12.739,16.797,21.873,15.273,6.428,0,7.577,22.757,8.771,87.086,137.98,90.766,96.295,66.771,65.32,58.857,45.697,41.273,45.459,0,0,0,0,0,4.369,2.397,8.924,0,0,13.779,6.367,4.389,14.675,0,51.05,36.182,32.789,56.826,37.335,31.958,36.546,57.764,63.535,36.024,0,0.145,0,0,0,0,16.622,0,5.974,5.413,24.559,18.988,28.73,14.142,17.479,52.511,37.93,63.078,61.643,52.685,57.184,53.261,54.811,107.264,79.85,0,0,0,0,0,7.158,4.364,8.834,15.644,6.329,17.497,7.208,9.844,0,19.521,34.927,28.328,24.791,0,39.145,36.738,19.62,24.533,36.833,14.532,0,0,0,0,0,0,10.535,26.664,13.018,10.686,14.558,3.893,5.406,22.009,19.695,54.748,49.857,28.305,41,61.939,27.546,17.038,0,39.721,26.346,0,0,0,0,0,32.962,20.251,13.974,36.622,6.503,13.769,16.764,18.552,21.043,24.661,49.915,51.405,57.285,42.922,39.018,34.113,45.731,74.061,38.944,34.836
ASV_125,0,0,0,0,0,0,3.515,7.467,0,2.011,1.739,2.505,3.703,4.898,0,5.539,3.509,0,7.786,7.085,3.944,4.661,0,4.535,4.588,0,0,0,0,0,20.995,13.887,18.45,18.326,18.401,0,1.261,5.231,16.163,5.863,20.165,23.629,19.558,27.606,25.329,7.796,11.799,11.169,13.941,15.536,0,0,0,0,0,0,0.635,0,11.09,5.319,0,0.805,1.036,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,23.625,8.598,47.483,19.701,4.033,21.931,11.748,19.856,17.567,29.746,25.109,25.024,23.469,34.814,23.93,18.286,17.367,17.856,12.911,0,0,0.607,0,0,0,23.984,23.911,39.584,24.315,10.406,32.762,11.973,23.273,13.184,37.399,30.262,30.008,35.02,35.974,38.55,14.498,8.715,11.094,10.807,7.247,0,0.216,0,0.331,0,18.805,23.842,45.515,16.923,20.485,33.302,6.355,14.455,42.42,33.524,46.345,38.017,46.609,62,34.642,14.912,12.47,6.899,16.987,23.524,0,0.299,0,0,0,29.631,39.678,24.751,46.009,39.519,17.877,27.25,27.38,29.127,17.905,33.814,28.1,28.95,32.113,31.922,10.391,11.684,12.122,12.332,6.833
ASV_126,0,0,0,0,0,0,6.262,13.097,0,10.714,0,6.778,0,13.769,3.443,20.726,25.762,0,0,29.794,25.978,22.915,22.959,13.182,18.338,0,0,0,0,0,9.229,14.882,14.689,16.695,12.636,0,1.211,4.609,9.796,11.707,75.692,62.967,54.335,43.469,44.313,36.868,30.89,30.691,25.159,29.548,0,0,0,0,0,0,0,0,6.112,5.634,6.114,3.098,1.251,0,3.579,33.802,42.267,35.02,40.905,72.717,38.107,34.527,41.543,36.245,76.632,0,0,0,0,0,25.764,14.933,0,7.621,12.201,21.756,11.015,0,16.416,14.559,40.24,43.475,45.335,67.785,44.372,69.57,79.544,42.25,60.384,61.156,0,0,0,0,0,0,16.314,0,4.505,17.288,0,0,13.059,14.943,16.097,51.356,50.404,51.378,44.263,61.113,43.69,31.051,42.261,61.292,31.221,0,0,0,0,0,0,28.694,9.086,14.21,12.918,16.534,7.259,8.443,20.688,22.961,93.149,80.504,87.183,68,89.993,67.843,49.459,33.169,67.428,68.553,0,0,0.186,0,0,22.837,15.362,13.356,13.534,22.508,9.436,15.383,20.671,24.522,17.076,47.63,60.782,83.347,39.38,41.204,29.22,53.436,28.185,29.35,28.561
ASV_127,0,0,0.744,0,0,4.991,12.056,36.945,27.704,19.243,2.952,2.971,3.591,10.878,1.734,12.444,9.485,0,14.413,9.4,18.787,13.784,10.788,8.69,24.366,0,0.104,0,0.353,0,30.67,39.139,37.817,22.598,36.251,2.011,0.89,2.293,3.698,0,8.059,9.779,0,0,12.082,14.16,21.755,19.625,21.457,15.674,0,0,0,0.121,0,22.117,4.921,32.449,27.267,16.692,2.726,0,1.877,4.687,4.864,10.14,12.177,14.626,6.431,16.557,17.194,11.656,16.29,25.812,28.392,0.229,0,0,0,0,0,21.04,67.105,18.476,19.945,5.516,5.805,8.308,10.718,16.428,13.19,17.281,16.946,19.016,19.875,24.907,31.763,19.995,23.239,20.238,0,0,0,0,0,9.524,21.927,15.887,8.071,11.668,2.589,3.927,6.887,3.527,4.25,11.236,5.455,0,11.621,7.896,3.062,3.281,3.024,4.628,1.423,0,0,0.21,0.713,0.343,4.62,0,22.85,8.903,12.986,5.2,2.282,4.002,3.118,7.971,9.754,9.884,9.007,0,9.759,0,0,0,0,5.255,0,0.401,0.402,0,0,33.044,21.845,22.671,30.557,39.904,5.195,6.788,11.182,9.33,10.891,19.228,22.6,20.416,16.786,19.917,7.684,10.443,8.66,9.069,6.514
ASV_128,0.761,0.845,1.001,259.475,1.219,0.816,0,0,0,1.212,2.295,5.504,4.19,7.156,0,0,0,0,0,0,3.132,4.402,0,0,2.655,0.771,0.997,1.346,0.841,0.753,15.779,6.644,3.62,4.67,12.921,11.751,3.383,14.419,15.81,11.359,7.638,0,0,5.425,3.93,4.896,3.186,6.253,3.31,7.768,0.149,0,0,0,0,0,0.578,24.93,21.635,0,4.347,9.976,4.759,11.68,7.291,0,0,0,0,0,3.992,7.807,2.572,3.38,0,0,0,0,0,0,0,12.098,0,0.801,0,4.458,8.808,4.618,8.296,8.093,0,0,2.506,0,0,3.427,2.495,0,0,0,0,0,0,0,0,0,0.337,0,7.016,6.308,3.374,9.324,5.979,9.651,8.913,3.015,2.041,3.851,0,0,2.366,2.395,0,0,0.801,0.215,0,0,0,0,5.55,5.965,4.829,4.211,2.251,10.132,5.271,5.304,4.675,17.952,0,0,0,0,0,0,1.185,0,0,0,0,0,0,0,0,5.66,8.754,7.428,14.668,0,12.624,7.831,7.364,14.853,12.234,9.15,4.323,7.517,2.561,7.041,2.376,4.804,3.188,2.878,2.758
ASV_135,0,0.764,0,0,0,16.684,8.784,6.253,0,18.818,1.492,1.943,0,0,0,0,0,0,1.87,0,0,1.354,0,0,0,0,0,0,0,0.218,34.903,52.539,33.086,17.525,24.476,0,0.796,1.601,0,0,0,0,2.378,0,0,0,0,0,0,0.885,0.072,0,0,0,0,22.133,6.95,6.056,17.684,22.001,3.284,1.788,1.473,0,3.586,0,0,0,5.566,0,0,0,0,0,0,0,0,0,0.49,0,32.303,67.267,4.657,6.206,66.809,1.333,6.993,3.068,4.516,11.225,1.438,3.526,1.298,0,2.861,0.507,0,0,0,0.846,0,0,0,0.138,0,23.199,30.268,33.848,43.073,25.405,2.301,6.214,5.999,3.76,2.514,0,0,0,0,1.812,0,0,0,0,0,0,0,0,0,0.731,38.288,39.962,22.705,28.128,29.036,6.099,1.728,2.988,2.851,0,0,0,6.732,0,0,0,0,0,0,0,0,2.082,1.065,1.007,0,46.795,14.264,21.862,24.678,21.682,1.224,3.291,3.857,3.26,3.657,0,2.674,0,0,0,0,2.454,0,0,0
ASV_141,0,0,0,0,0,0,0,0,0.24,0,28.037,49.841,44.265,102.718,21.102,90.6,89.947,109.494,92.031,100.247,103.603,60.642,72.804,25.378,100.299,0,0,0,0,0,8.033,9.276,0,2.973,6.364,15.966,4.639,21.902,43.855,51.328,41.541,61.029,52.39,52.707,51.827,94.413,93.34,57.819,74.404,82.367,0,0,0,0,0,0,0,0,0,0,17.455,8.264,3.875,0,13.649,55.8,0,0,42.543,0,116.43,85.336,101.645,116.327,89.92,0,0,0,0,0,0,2.43,0,0,3.978,19.744,11.428,22.244,13.136,11.431,18.658,18.967,15.375,36.682,17.674,50.112,44.934,51.385,82.696,93.095,0,0,0,0,0,0,0,9.247,2.663,0,18.337,5.768,5.301,0,8.88,14.585,0,0,0,0,33.015,37.831,25.871,25.383,0,0,0,0,0,0,0,0,0,0,0,0,5.515,6.082,8.78,0,0,0,0,0,21.531,0,27.615,0,0,20.292,0,0,0.161,0,0,8.276,8.52,0,0,0,23.593,34.966,34.278,51.962,36.624,26.396,31.115,28.633,29.527,29.21,23.02,47.511,42.612,41.351,0
ASV_144,0,0,0,0,0,0,0,0,0,0.463,8.602,12.516,13.227,22.499,13.824,45.167,53.776,45.459,56.525,49.745,66.37,68.563,77.487,19.699,72.093,0,0,0,0,0,0,2.572,0,3.63,3.46,4.844,0.522,2.227,0,5.647,27.8,20.687,35.296,0,24.192,46.702,88.117,53.307,45.821,61.137,0,0,0.027,0,0,0,0.104,0,0,0,8.85,4.238,1.533,0,4.282,51.328,64.134,87.113,72.796,81.298,49.75,61.325,65.378,79.873,90.878,0,0,0,0,0,0,0,0,0,0,13.574,6.958,7.688,9.48,7.874,31.956,58.306,44.03,41.354,42.887,44.338,47.946,86.056,82.032,53.018,0,0,0,0,0,0.1,0,0,0.918,1.596,8.921,5.569,6.142,12.9,7.103,34.546,32.238,40.553,27.21,55.263,46.867,47.308,67.028,73.895,50.732,0.129,0,0,0.059,0.143,0,8.118,0.526,1.589,0.88,6.241,3.8,4.74,7.865,11.015,46.279,51.486,78.102,76,41.269,149.127,75.352,62.09,95.346,69.146,0,0,0,0,0,0,4.736,0,1.812,0,5.218,6.937,8.524,13.83,9.038,47.829,55.014,48.688,30.828,34.943,145.596,155.942,126.467,105.37,158.135
ASV_151,0,0,0.611,0,0,46.988,14.244,36.028,19.076,6.395,5.672,6.234,7.098,7.744,3.392,8.095,12.966,12.997,7.785,0,8.618,6.007,7.285,1.688,7.517,0,0,0.226,0,0,39.117,18.908,21.461,19.293,29.068,0,0.84,1.339,3.044,3.567,0,11.299,10.111,12.127,10.068,3.603,3.426,5.172,6.038,5.432,0,0,0,0,0.159,21.412,5.076,18.969,8.605,0,3.103,1.116,1.29,3.838,5.773,12.309,10.896,5.081,12.81,0,6.776,3.843,11.756,8.944,9.975,0,0,0,0,0,15.098,1.479,45.162,17.744,6.207,1.656,2.47,3.158,5.114,4.065,3.212,7.287,7.143,0,4.422,3.451,5.249,0,8.652,3.484,0,0,0,0,0,14.733,12.36,5.649,4.07,6.338,3.255,2.06,2.39,4.615,3.661,5.006,5.656,0,4.05,4.946,1.712,0,1.083,0,0,0,0,0.163,0,0,7.627,24.846,9.386,15.451,10.088,3.122,1.487,1.528,5.274,4.772,9.414,7.017,6.612,16,0,1.158,0,0,0,4.366,0,0.306,0,0.439,0,44.463,51.967,45.574,70.17,41.954,7.459,7.884,12.316,8.931,7.813,8.08,14.238,11.314,10.218,9.033,4.101,4.002,5.315,8.119,4.092
ASV_160,0,0,0,0,0,0,16.897,4.04,0,1.073,6.725,11.971,6.342,7.789,10.42,6.786,8.519,11.625,0,0,18.52,19.187,18.926,37.355,13.962,0,0,0,0,0,17.82,14.536,17.189,7.015,4.394,9.119,6.36,9.409,18.111,23.027,6.877,9.871,0,10.358,6.624,31.316,23.461,38.013,27.166,37.842,0,0,0,0,0,0,1.883,0,8.359,0,19.349,20.957,5.028,27.154,16.285,0,9.727,8.576,0,12.232,7.983,7.105,7.43,6.407,7.83,0,0,0,0,0,0,1.693,10.255,5.574,14.275,22.499,33.345,37.087,25.325,19.871,8.383,13.473,10.178,7.828,10.541,14.051,14.865,15.712,12.246,10.586,0,0,0.186,0,0.278,2.407,2.55,13.157,14.446,22.389,33.951,37.677,34.211,26.741,34.53,8.078,7.992,9.142,11.355,11.77,21.685,39.143,14.241,4.597,5.85,0.293,0,0,0.309,0.243,24.761,2.927,19.869,33.422,11.02,19.216,20.967,15.522,27.857,33.488,6.101,8.422,17.851,0,0,10.851,6.033,8.226,6.73,8.951,0,0,0,0,0,11.728,11.78,14.179,16.323,11.988,23.881,39.457,25.092,25.809,28.382,13.793,12.46,13.202,9.363,10.999,15.65,23.241,17.847,14.683,16.745
ASV_161,0,0.181,0.605,0,0,41.628,17.34,23.933,2.77,8.938,20.186,41.85,33.986,46.366,17.62,0,7.432,0,0,0,8.611,10.527,17.765,0,7.805,0,0,0,0,0.173,69.18,2.771,2.497,13.274,5.962,7.323,4.063,10.796,49.165,15.757,0,0,0,0,0,0,0,7.487,7.718,0,0,0,0.079,0,0,0,3.28,88.505,56.054,8.379,45.734,30.647,26.716,37.416,26.955,0,0,16.832,0,0,0,6.496,0,0,0,0.062,0,0,0,0,0,14.588,0,0,28.018,14.05,18.501,13.67,25.623,15.81,10.109,7.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.156,1.719,0,10.012,10.476,7.46,6.168,8.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796,0,0.863,2.029,5.425,26.131,17.192,6.676,12.463,8.986,0,0,20.194,0,5.513,0,0,0,0,0,0,0,0.068,0,0,11.213,16.709,9.293,21.226,10.748,9.428,23.61,25.51,14.124,42.23,12.864,0,7.968,0,10.15,0,6.357,5.074,0,2.295
ASV_162,0,0,0,0,0,22.895,56.207,0,0,7.174,8.748,14.879,17.434,19.019,26.434,3.879,0,6.421,6.69,9.239,2.701,0,0,0.698,0,0,0,0,0,0,6.991,17.938,5.06,5.354,1.421,5.104,1.312,3.601,7.652,4.544,0,0,0,0,3.776,1.294,0,0,0,0,0,0,0,0,0,29.361,3.079,30.834,88.563,0,101.94,64.521,49.756,129.365,89.166,12.362,0,0,0,12.231,3.275,4.883,0,5.194,0,0,0,0,0,0,0,9.407,7.8,4.195,0,31.973,57.743,41.787,81.49,40.96,2.618,5.346,0,4.207,0,0,0.564,0,1.829,0,0,0,0,0.145,0,0.276,3,0.856,1.529,5.056,18.913,12.014,7.346,17.058,10.209,0,0,0,0,3.168,0,0,0,0,0,0,0,0,0,0,1.187,0,0,0,3.989,27.59,13.556,4.316,10.771,0,0,2.863,0,0,0,0,0,0,0,0,0,0,0,0,0,4.328,25.709,5.284,14.401,2.551,6.369,21.525,18.747,9.045,25.852,0,0,3.281,0,3.212,0,0,10.722,0,0
ASV_173,0.38,0,0,0,0.21,0,5.026,0,0,2.188,2.921,5.165,7.87,12.708,2.236,55.222,57.283,41.23,66.813,67.007,48.664,35.786,50.307,15.094,47.686,0,0,0,0,0,5.39,3.87,0,3.345,6.179,3.647,0,3.764,9.019,8.376,45.497,73.82,61.377,50.03,64.853,42.509,50.145,49.694,46.611,50.009,0,0,0,0,0.069,0,0,0,0,0,8.368,5.203,1.539,4.38,1.759,50.723,66.034,59.807,36.728,41.006,41.929,43.366,38.049,56.412,48.118,0,0,0,0,0,0,8.06,0,0,0,12.833,9.652,11.556,10.118,11.363,54.517,40.197,65.437,48.321,41.824,64.139,69.556,49.02,89.796,108.248,0,0,0,0,0,0.251,6.013,11.266,1.366,0,10.51,7.403,9.53,7.623,12.993,61.551,43.391,40.042,52.644,37.506,54.439,41.697,36.181,31.64,19.852,0,0,0,0,0,0,0,2.119,4.037,1.981,12.65,8.233,16.104,10.536,17.794,72.964,54.832,73.7,58,48.745,38.421,37.117,25.642,64.899,55.041,0,0,0,0,0,4.928,0,1.145,2.635,5.619,9.102,16.753,11.905,15.358,9.473,71.379,55.32,41.715,47.663,54.262,26.362,39.949,31.069,30.615,26.791
ASV_174,0,0,0,0.819,0,13.088,1.501,0,18.076,12.099,5.921,0,5.364,7.371,0,10.949,8.298,22.78,9.148,0,6.963,4.571,0,2.75,4.872,0,0,0,0,0,17.239,12.924,9.272,13.247,30.027,0,0,0,2.793,2.337,15.772,0,18.973,20.159,11.04,10.826,9.58,12.272,10.265,9.696,0,0,0,0,0,27.23,2.88,18.489,6.003,4.253,6.028,4.401,2.864,0,8.788,21.595,19.904,0,31.268,0,0,5.444,0,0,12.078,0,0,0,0,0,45.525,52.018,19.915,18.717,27.932,5.21,6.571,6.722,5.036,12.919,16.574,18.269,20.952,25.629,12.429,8.136,11.265,8.494,0,12.463,0,0,0,0,0,14.498,9.485,14.385,13.766,18.84,6.064,3.931,6.781,15.016,11.824,14.457,9.944,19.397,25.175,16.005,0,8.906,4.731,0,0,0,0,0.406,0,0,6.052,8.214,14.425,14.183,7.825,4.148,1.014,2.863,5.911,10.276,29.005,23.841,0,0,28.478,8.506,0,0,0,0,0,0,0,0,0,17.052,19.459,10.881,19.936,42.265,3.352,6.933,7.476,5.598,7.323,10.516,10.389,14.433,12.613,13.435,7.28,10.777,9.884,6.252,6.37
