"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134","bin135","bin136","bin137","bin138","bin139","bin140","bin141","bin142","bin143","bin144","bin145","bin146","bin147","bin148","bin149","bin150","bin151","bin152","bin153","bin154","bin155","bin156","bin157","bin158","bin159"
"CbMPDiCbraya","Niche","Original","HoS","0.0164939410922467","0","0","0.597252295452866","0.00457865718361004","0.018268158066588","0.0539719808549429","0.159269505140684","0.0932928505677269","0.0149964825197209","0","0","0.00948398561458381","0","0.167828867515979","0","0.141726743988215","0.099619317685826","0","0.00767790334592062","0.0130004858316661","0.0120357002043959","0.105263157894737","0.309194028013091","NaN","0.0478409400059252","0.032744880893886","0.368421052631579","0.149609121765814","0","0.164047495531274","0","1","0","0","0.406395243673138","0.00307370377363236","0.14624311761683","0.560648716119173","0.0810048739881494","0.251741851684461","0.0197447848547293","0.268058526833733","0","0.255062096101959","0.419855820209967","0.922389385768074","0","0","0.687942844301408","0","0","0.100183107433117","0.0157344163442211","0","0.087979748758037","0.102580897588875","0.21218654351912","0.057695134844697","0","0","0.00152730903193503","0.805954276270503","0.0430523291919507","0","0.146860690336851","0.921882442768999","0","0.477945911648955","0","0","0.193830947287982","0.0178904901069675","0","0","0","0.00263944432759558","0.0102778111663424","0.00571188246883174","0","0.3328024704639","0","0","0.635122589178798","0","0.0179713203109098","0.0300372940872272","0.151863325091183","0.103857963578509","0.109609880628345","0.00596717684148006","0","0.0248695185739592","0.359570477863927","0.00469090186433375","0.338474635330235","0","0.00706019588920941","0.0731694224001427","0.119016294509771","0.252551553189003","0.0348928410497082","0.00443687838002225","0.0662004104289554","0.21687812455924","0.00288816761640142","0","0.0728754802327953","0.0499478247062007","0.0187424077713223","0","0","0.0491946029560754","0.265010081404458","0","0.834102741852551","0","0","0.745617751687775","0.884895727918742","0.678521247097485","NaN","NaN","NaN","NaN","NaN","0.131595896494742","NaN","0","0.0909060746112862","NaN","0.0526315789473684","NaN","0","0.142784864357176","0.000528981314366653","0.0139644974774584","0.206507320442879","0.703414060746054","0","0.0653403203753113","0","0","0.766150067841679","0","0","0.0670634329814546","0.0107109663487946","0.0644749353711238","0.0505299537555803","0.0756844234641118","NaN","NaN","NaN","0.157894736842105","0.105263157894737","0.000363051091617615","0.0526315789473684","0.0050723708014901"
"CbMPDiCbraya","Niche","Original","DL","0","0","0","0.330507832725157","0","0","0.865128120820509","0","0","0","0.897470635143285","0.977780323059518","0.587769394940417","0.745718008539966","0.00935198524625586","0.657140155781781","0.768514429645166","0","0","0","0.454669742669828","0","0","0","NaN","0","0","0","0","0.655882578498895","0.655050881485909","0.0670812775098448","0","0.778149959253679","0.73965395559182","0.442408262666484","0.21690113841841","0.828638664621853","0.4314275434684","0.490687220831241","0.748258148315539","0.810858319243306","0.598459018570128","0.400351302043042","0","0.52591782379439","0.0215345381918481","0","0.275473377854213","0.138659489632309","0.289047374132697","0.279404086450628","0.845977436037812","0.133776206116187","0.918750053816223","0.831950474417402","0.838704962130248","0.40320721516433","0.805920025295095","0","0","0.811321981926995","0.172275861390019","0.894957186096018","0.924576985441986","0.0991227206917006","0.026070699147241","0.481658504557918","0","0.824140685316477","0","0.726384757237459","0.0685719216503586","0.910190119412238","0","0.876796429342938","0.989928099484852","0","0.865078970212041","0.597028091219112","0.66090180341048","0.944715291380894","0.982043666844299","0.339658688690707","0.963228914189415","0.945270491652706","0","0.783964348327488","0.227489426388369","0.633583840444923","0.0159769755247912","0.922414569255606","0","0.108821929822314","0.884451220801994","0.661525364669765","0.319329914395204","0.920612906248864","0.899453337785035","0.861329482614099","0.724074153097861","0.59462021514642","0.932876563688185","0.827030246368454","0.779164034141397","0.743069945154096","0.995574485304684","0.907860138986032","0.945479572877537","0.979787103585921","0.811729128394731","0.982903832737997","0.889710418864902","0.668248989575617","0.876423494508934","0.12774440222025","0.90094989972122","0.743936232126596","0.204884049347851","0","0.286423720116251","NaN","NaN","NaN","NaN","NaN","0","NaN","0.129193414043243","0","NaN","0","NaN","0","0","0.443277474937592","0.769591068197907","0","0.270145285638235","0.481049310201714","0.476382235017512","0","0.717741660696695","0","0","0.643124046830991","0.685451192448216","0","0","0","0","NaN","NaN","NaN","0","0","0","0","0"
"CbMPDiCbraya","Niche","Original","HD","0.0861332298072848","0.34992010685371","0.655003015915871","0.00244588320693859","0.796300162191883","0.455003990711263","0.000595554426553219","0.0640793575243438","0.906707149432273","0.749967741669746","0","0","0","0.00258489629167253","0","0.00662433366221809","0.00108507123800462","0.488745526774916","0.0797155827179827","0.265415641467277","0.0326008398291777","0.972140137109732","0.131574922904723","0.690805971986909","NaN","0.31896230443774","0.967255119106114","0.0526395249157034","0.449617629339209","0.0104423017441921","0","0.0263945942615285","0","0","0","0","0.0180588992240881","0","0","0.00365301373074046","0","0","0.00381754553144096","0","0.248083891895129","0","0.00284421119667776","0.364091695668792","0.0575602228442825","0.0044174096552083","0.0220511075023754","0","0","0","0","0","0","0.00350562321140374","0","0.166216957297992","0.687801872922181","0","0","0","0","0","0.00181560324298767","0","0","0","0","0","0","0","0.0326497311623613","0","0","0.840056542840618","0","0","0","0","0","0","0","0","0.843035070705297","0","0","0.00334316071029265","0","0","0","0","0","0","0.00133628332140683","0","0","0","0.000296842858724215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0104612562344675","0","NaN","NaN","NaN","NaN","NaN","0.721488256415674","NaN","0","0.909093925388714","NaN","0.877206822730073","NaN","0","0.652837512702222","0.114265248357209","0.0118820202782411","0.210013468013622","0.000193685829932014","0.0318786746132723","0.0939307585222897","0.194370105338802","0.130123638109192","0.0377041714280864","0.24208329609021","0.0605088678001155","0.0118151545604332","0.024815248596101","0.926642324482794","0.94947004624442","0.788459722339666","NaN","NaN","NaN","0.810523654716994","0.894736842105263","0.753686396420543","0.947368421052632","0.276312543111555"
"CbMPDiCbraya","Niche","Original","DR","0.897372829100469","0.650079893146291","0.344996984084129","0.069793988615038","0.199121180624507","0.526727851222149","0.0803043438979947","0.776651137334973","0","0.235035775810533","0.102529364856715","0.0222196769404824","0.402746619444999","0.251697095168362","0.822819147237765","0.336235510556001","0.0851797040751156","0.411635155539258","0.920284417282017","0.726906455186802","0.499728931669328","0.0158241626858717","0.76316191920054","0","NaN","0.633196755556335","0","0.578939422452718","0.400773248894978","0.333675119756913","0.177919709568483","0.906524128228627","0","0.221850040746321","0.251926157997773","0.010914859311447","0.513248441660605","0.0251182177613178","0.00792374041242661","0.342590457665954","0","0.169396895901964","0.129664909064697","0.599648697956958","0.496854012002911","0.0542263559956435","0.0532318648434005","0.635908304331208","0.661678081987589","0.168980256411074","0.615822529097552","0.719182104246284","0.0538394565290716","0.556125227850691","0.0666548644218445","0.0186307838344104","0.0411023870032091","0.381100618105147","0.0149248540009289","0.778408494933593","0.305093098939056","0.012349032225516","0.021769862339478","0.0619904847120309","0.0732045781157261","0.754016588971449","0.0502312548407719","0.518341495442082","0.522054088351045","0.175859314683523","1","0.079784295474559","0.886574251986421","0.0898098805877616","0.967350268837639","0.0113311563085262","0.00743245618755257","0.14966564599304","0.129209147319128","0.402971908780888","0.00629572612562003","0.055284708619106","0.017956333155701","0.0252187221304942","0.0367710858105851","0.0367581880363839","0.126927635207476","0.064172326581329","0.668652610033122","0.25346311821644","0.978055847633729","0.0775854307443944","0.968658553507048","0.531607592313759","0.104216497517798","0","0.67933380228339","0.0335040126350767","0.027377239814822","0.00513504370227216","0.0230774508544111","0.370486943803872","0.0626865579317924","0.106769343202591","0.00395784129936317","0.239920717502634","0.00442551469531625","0.019264380781173","0.00457260241626214","0.00147048864275701","0.188270871605269","0.0170961672620028","0.0170155134443054","0.0667409290199256","0.0792213817244117","0.0381528559271991","0.0990501002787798","0.256063767873404","0.0494981989643749","0.0739869378205217","0.0350550327862644","NaN","NaN","NaN","NaN","NaN","0.146915847089584","NaN","0.870806585956757","0","NaN","0.0701615983225588","NaN","1","0.0501779233307592","0.353400146349574","0.18283388960434","0.583479211543499","0.0262469677857792","0.487072015185013","0.364346686084887","0.805629894661198","0.152134701194113","0.196145760730235","0.75791670390979","0.296367085368893","0.235670220009896","0.964473785055104","0.00888274014608167","0","0.135855854196222","NaN","NaN","NaN","0.0315816084409004","0","0.245950552487839","0","0.718615086086955"
"CbMPDiCbraya","Niche","Original","DominantProcess","DR","DR","HD","HoS","HD","DR","DL","DR","HD","HD","DL","DL","DL","DL","DR","DL","DL","HD","DR","DR","DR","HD","DR","HD","","DR","HD","DR","HD","DL","DL","DR","HoS","DL","DL","DL","DR","DL","HoS","DL","DL","DL","DL","DR","DR","DL","HoS","DR","DR","HoS","DR","DR","DL","DR","DL","DL","DL","DL","DL","DR","HD","DL","HoS","DL","DL","DR","HoS","DR","DR","DL","DR","DL","DR","DL","DR","DL","DL","HD","DL","DL","DL","DL","DL","HoS","DL","DL","HD","DL","DR","DL","DR","DL","DR","DR","DL","DL","DR","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","DL","HoS","DL","DL","HoS","HoS","HoS","","","","","","HD","","DR","HD","","HD","","DR","HD","DL","DL","DR","HoS","DR","DL","DR","DL","HoS","DR","DL","DL","DR","HD","HD","HD","","","","HD","HD","HD","HD","DR"
"CbMPDiCbraya","Niche","Original","DominantProcessImportance","0.897372829100469","0.650079893146291","0.655003015915871","0.597252295452866","0.796300162191883","0.526727851222149","0.865128120820509","0.776651137334973","0.906707149432273","0.749967741669746","0.897470635143285","0.977780323059518","0.587769394940417","0.745718008539966","0.822819147237765","0.657140155781781","0.768514429645166","0.488745526774916","0.920284417282017","0.726906455186802","0.499728931669328","0.972140137109732","0.76316191920054","0.690805971986909","NaN","0.633196755556335","0.967255119106114","0.578939422452718","0.449617629339209","0.655882578498895","0.655050881485909","0.906524128228627","1","0.778149959253679","0.73965395559182","0.442408262666484","0.513248441660605","0.828638664621853","0.560648716119173","0.490687220831241","0.748258148315539","0.810858319243306","0.598459018570128","0.599648697956958","0.496854012002911","0.52591782379439","0.922389385768074","0.635908304331208","0.661678081987589","0.687942844301408","0.615822529097552","0.719182104246284","0.845977436037812","0.556125227850691","0.918750053816223","0.831950474417402","0.838704962130248","0.40320721516433","0.805920025295095","0.778408494933593","0.687801872922181","0.811321981926995","0.805954276270503","0.894957186096018","0.924576985441986","0.754016588971449","0.921882442768999","0.518341495442082","0.522054088351045","0.824140685316477","1","0.726384757237459","0.886574251986421","0.910190119412238","0.967350268837639","0.876796429342938","0.989928099484852","0.840056542840618","0.865078970212041","0.597028091219112","0.66090180341048","0.944715291380894","0.982043666844299","0.635122589178798","0.963228914189415","0.945270491652706","0.843035070705297","0.783964348327488","0.668652610033122","0.633583840444923","0.978055847633729","0.922414569255606","0.968658553507048","0.531607592313759","0.884451220801994","0.661525364669765","0.67933380228339","0.920612906248864","0.899453337785035","0.861329482614099","0.724074153097861","0.59462021514642","0.932876563688185","0.827030246368454","0.779164034141397","0.743069945154096","0.995574485304684","0.907860138986032","0.945479572877537","0.979787103585921","0.811729128394731","0.982903832737997","0.889710418864902","0.668248989575617","0.876423494508934","0.834102741852551","0.90094989972122","0.743936232126596","0.745617751687775","0.884895727918742","0.678521247097485","NaN","NaN","NaN","NaN","NaN","0.721488256415674","NaN","0.870806585956757","0.909093925388714","NaN","0.877206822730073","NaN","1","0.652837512702222","0.443277474937592","0.769591068197907","0.583479211543499","0.703414060746054","0.487072015185013","0.476382235017512","0.805629894661198","0.717741660696695","0.766150067841679","0.75791670390979","0.643124046830991","0.685451192448216","0.964473785055104","0.926642324482794","0.94947004624442","0.788459722339666","NaN","NaN","NaN","0.810523654716994","0.894736842105263","0.753686396420543","0.947368421052632","0.718615086086955"
"CbMPDiCbraya","Niche","Original","DominantProcessPvalue","0","0.13","0.17","0.28","0","0.43","0.41","0.01","0","0","0","0","0.3","0.04","0","0.08","0.04","0.35","0","0.16","0.36","0","0.06","0.02","","0.17","0","0.24","0.42","0.3","0.06","0","0","0.01","0.02","0.36","0.16","0","0.35","0.3","0.02","0","0.3","0.24","0.18","0.3","0","0.16","0.06","0","0.05","0.01","0","0.07","0","0","0","0.53","0","0","0.15","0","0","0","0","0","0","0.34","0.4","0","0","0","0","0","0","0","0","0","0","0.13","0.06","0","0","0.08","0","0","0","0","0.02","0.01","0","0","0","0.23","0","0.06","0.16","0","0","0","0.03","0.29","0","0","0","0.04","0","0","0","0","0","0","0","0.04","0","0","0","0.06","0","0","0.02","","","","","","0","","0.12","0.02","","0.11","","0.14","0.02","0.34","0.05","0.1","0.02","0.46","0.38","0","0.06","0.01","0.03","0.16","0.08","0","0","0","0","","","","0.02","0.03","0.01","0.12","0.01"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","HeS","0","0.00369747007143366","0","0","0.0282307692853671","0.0357032822021986","0.0150170396408158","0.0759083743027709","0.00936047910712654","0.0129219667683918","0","0","0","0.0296319016491768","0.0541614137140313","0.00240057973703401","0","0.0379877615807574","0.0975965310945886","0.00630563845250629","0.0487716865098849","0.0152765160671883","0.0856823017552003","0.0215972278415851","0","0","0.00475252318994954","0.000876568212099423","0.0443880169166474","0.10569868518754","0","0","0.0177654150968077","0","0.00914869151548193","0","0.00772261723804001","0","NaN","0.000575342636774939","0","0","0.00868316768733427","0.115556707980781","0.0114838715177443","0.0782766619942269","0","0","0.00260760208912442","0","0.0927536496541642","0.063204019748674","0.00294109664508416","0","0.0612583881033666","NaN","0.00526353210683223","0","NaN","0","0.0284489939118065","NaN","0","0","NaN","0","0.0961196020755611","0","0.151258410483203","0","0.07661839462113","0","0","0","0","0","0.0362644280553236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.199236712050662","0","0","0","0.244216007866828","0","0","0","0","0.0171790825495295","0","0","0.0834837465681858","0","0","0","0","0","0","0","0.0058507271881636","0","0.0591454732041624","0","0.00233181754155921","0.0157824850967764","0","0","NaN","NaN","0","NaN","NaN","NaN","0","NaN","0","0","NaN","NaN","0","0.0168789279526504","0.0247225031212995","0","0.0077019957010118","0","0","0","0","0.020561467479311","0","0","0","0.00272641815185763","0.0204168968459976","0.0276677959465575","0.0152315614094288","0","0.534401202655978","0.0102004831308512","0.241844483007012","1.26895041285562e-05","0.227732680492246","0.0214716968207608","0.0649715702316092","0"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","HoS","0.0187862349652446","0.131633221479953","0.608335277782172","0.0465173092391145","0.296082025709002","0.343285301703663","0.10817749588537","0.858658549736751","0.247301968320062","0.222533780201675","0.128189474576179","0","0.309144815101715","0.18520006294637","0.101181774139159","0.142270894230938","0.0199984884362188","0.290246322097241","0.760752993678653","0.0459197858085791","0","0.00219244447167382","0.0737189776754578","0.888237867263141","0.0116383182710344","0.0318863216226061","0.299474215120284","0.00851045217219366","0.248109556723886","0.0265675700738841","0.229963572582815","0.00649543679405034","0.645167009163035","0.0782819157807274","0.0758710286563469","0.0932460962016362","0.308086057682087","0.0187500634830696","NaN","0.000595710980318896","0","0.0373691522306357","0.0302390792120265","0.848876151455379","0.98156675090626","0.357600131445154","0.573810952119416","0","0","0.0934477511627181","0","0.0979018838134375","0.0102361990573721","0.547922100666885","0.355643802214332","NaN","0.0131587363096143","0.0948988513983505","NaN","0.046032190010546","0.170101549115364","NaN","0.0543079836130855","0.00365158031676585","NaN","0","0.461689731008613","0.0761125338054605","0.00506407909851885","0.0999943449920225","0.0348646256137487","0.0437508344493144","0.0514311882509093","0.0253402935514961","0.124469217909897","0","0.0945188501078088","0.58357716887561","0.0250005180043454","0.0031151739347578","0.0281848299634193","0.0749967843572442","0.00526377847199906","0.0902958322026129","0","0","0.0318971229450031","0.00270270042857041","0.0449961359158255","0.184819910915679","0","0.0141869926372046","0.0444343743176578","0.0265477864940896","0.0151882076609707","0.018784767746871","0.00446570469385326","0.192077142240859","0.0133356152499495","0.150712846652334","0.337944801284809","0.255525314156139","0.0113505104769332","0.111606451094063","0.292397241570119","0.013075316345261","0","0.0112960692858303","0.0190735720400925","0.0178588751637107","0","0","0","0.0104552515805204","0.0198373681175288","0.564878774878763","0.0126677737117616","0.0594360952731098","0.00542013280033612","0.00267854683101949","0.178036050602304","NaN","NaN","0.05","NaN","NaN","NaN","0.0738085826098769","NaN","0","0","NaN","NaN","0","0.893560056782703","0.373797822266061","0","0.93803736312003","0.0038881393585023","0.00973155264929279","0.505916645376762","0.0140051194975536","0.0210145673657829","0.425898133020574","0.511657757153262","0.0118514937957838","0.20773506206683","0.0557675604420045","0","0.279506275573536","0.0405771935312041","0.016945710046927","0.378182275030564","0.575876836639882","0.783141351735273","0.127461532691421","0.331733510308585","0.193218327679768","0"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","DL","0.765905993651413","0.169883286256694","0.135695687570299","0","0.292874601377764","0.314947490244315","0.681545384242804","0.0174672262993087","0.631926924905379","0.182915655938738","0","0","0.0801727247440413","0","0","0.467703920895102","0.662876097371986","0.52259538682663","0.0418906920870194","0.554595307525129","0.0843338134577114","0.513722758814577","0.669021131162795","0.0760677814699937","0","0.775474661368597","0.550917816760476","0.793976526928717","0.383503459761598","0.641959093712295","0.443986059292986","0.00878536864362447","0.0517768860982086","0","0.759706321540816","0.310211058112515","0.172038470207704","0","NaN","0.918813702340272","0","0.439755220191632","0","0","0","0","0.14312772049637","0.852305181838278","0.524859518612303","0.241552224363798","0.526758595079093","0.462559070885619","0.285748553273051","0","0.0428027203033317","NaN","0","0","NaN","0.675596204654057","0.298490968621515","NaN","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0.342346661790278","0.0445041041167256","0","0","0","0","0","0","0","0","0","0","0.0499980573569495","0","0","0","0.0604899480504742","0.504933328608338","0","0.547648509972917","0.147566703456965","0","0","0","0.250642615231906","0.4313580917234","0","0.626970176475599","0.214334345061607","0.0338448167603366","0.0392233591277615","0.945184311634883","0.686135603473775","0","0","0","0","0","0.858390022133268","0.344268506221373","0.102938711752872","0.253097212085675","0","0","0","0","NaN","NaN","0","NaN","NaN","NaN","0","NaN","0","0","NaN","NaN","0","0","0.110144251007791","0.878823670243139","0.0377159364441258","0.319013855298782","0.429764571233894","0.359991155709231","0.598561968797817","0.391137807794957","0.47148471625844","0.214157900880049","0.52835308702657","0.404302638264282","0.574300539203018","0.776323094523982","0.576694835749243","0.586123409900904","0.325517467734576","0.560414292988639","0.147464438213264","0.195647822645571","0.622615053185126","0.48751029056715","0.698870779020708","0"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","HD","1.23263189315314e-05","0.00127732035336612","0","0.000696703872820843","0.0717960006623698","0.000707105489385547","0","0","0.00501697147389632","0.00919746538569499","0.0356377965989635","0.0277734342293351","0.000323704992879222","0.305542290197103","0.00178559070917576","0","0.000188697746690465","0","7.0143238161938e-06","0","8.8029933261001e-05","0.00143170503588697","0","2.14676856674591e-05","0","0","0.000841373154699337","0","4.05953421266776e-06","0","0","0.0574619814093125","0.0320582466674257","0.0145343202053277","0.000755265941962702","0.00425003493683892","0.00051554755796448","0.425001020212681","NaN","0.00322724570539405","0.862480303634089","0","0.000898254261874477","0","0.000509354264712245","0.0987281361133157","0.000743611761918458","0","7.74624807228399e-05","0","0.00119706370972211","0","0.0145891924927493","0.0525291684223574","0.00497371331163416","NaN","0.176323886254723","0.461945288744049","NaN","0.00032785838652113","0","NaN","0.1805966337503","0.0148869743585763","NaN","0","0.0432466053086834","0.000442523826335846","0.124058884647155","0.27727906050321","0.166067739607366","0.00714285441089375","0","0.00205489055993002","0.27447691847545","0","0.00109887891476334","0.0118626458900019","0.0203110815494292","0.112711106058587","0.0772802202354193","0.155125166997833","0.0499998300205201","0.595519916767113","0.0145700832357189","0.00666610467027752","0.606473394015853","0","0.115009554194501","0.000187257217519658","0","6.36219951400206e-05","0","0.0144331203908583","0","0.23008984853154","0.00172098878368419","0.0046771640363541","0.00333343635972709","0.00225896751041558","0.00913031771752188","0","0","0.00174067227027983","0.00186323205397072","0.0166680907392707","0","0","0","0","0.0125017844171676","0.00200020389483471","0","0","0.000409431992854746","0.0181514465055871","0.00345446926337359","0.274141488188849","0.362705888077422","0.37767671001594","0.0181836768258455","NaN","NaN","0.23333016052161","NaN","NaN","NaN","0.0166659544328998","NaN","0.55","0","NaN","NaN","0","0.00662427786764854","0.00367651836270751","0.00212162810319242","0","0.000769182271871258","0.00129013042123132","0.00136732459262295","0","0","0.000318264967034895","0","0.00278019455338274","7.36439973270781e-05","0","0.00107005381464512","0.00386127924188582","0.000970669577032761","0.000146288317747959","0.000713610846667466","0.00327592733289237","4.2897347887328e-05","0.00271353206284298","0.00595777149566343","0.000738479012875563","0.003288588701723"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","DR","0.215295445064411","0.693508701838554","0.255969034647529","0.952785986888065","0.311016602965496","0.305356820360438","0.195260080231011","0.0479658496611692","0.106393656193536","0.572431131705501","0.836172728824857","0.972226565770665","0.610358755161365","0.47962574520735","0.842871221437634","0.387624605136926","0.316936716445104","0.149170529495372","0.0997527688159228","0.393179268213785","0.866806470099143","0.467376575610674","0.171577589406547","0.0140756557396128","0.988361681728966","0.192639017008797","0.144014071774591","0.19663645268699","0.323994907063656","0.225774651026281","0.326050368124199","0.927257213153013","0.253232442974523","0.907183764013945","0.154518692345393","0.59229281074901","0.511637307314204","0.55624891630425","NaN","0.0767879983372403","0.137519696365911","0.522875627577732","0.960179498838765","0.0355671405638401","0.00644002331128355","0.465395070447304","0.282317715622296","0.147694818161722","0.47245541681785","0.665000024473484","0.37929069155702","0.37633502555227","0.686484958531743","0.399548730910758","0.535321376067335","NaN","0.80525384532883","0.4431558598576","NaN","0.278043746948875","0.502958488351315","NaN","0.765095382636614","0.981461445324658","NaN","1","0.398944061607143","0.923444942368204","0.719618625771124","0.622726594504767","0.722449240157756","0.949106311139792","0.948568811749091","0.972604815888574","0.601053863614653","0.657653338209722","0.823613738805379","0.404560185234388","0.954688400446225","0.884173720006655","0.894534949801161","0.769878048644923","0.944736391507481","0.314184251030274","0.985429916764281","0.993333895329722","0.361629483039144","0.94729924221448","0.839994309889674","0.814992831866801","1","0.925259437317181","0.450632297074004","0.75978238106439","0.437163282366113","0.603558680264624","0.993813306522463","0.559029685855958","0.983330948390323","0.596385570605344","0.221566789274269","0.74447468584386","0.344500230497938","0.67231853157405","0.671894709615574","0.847549487219521","0.0548156883651174","0.302568327240395","0.980926427959908","0.982141124836289","0.987498215582832","0.997999796105165","1","0.125303999098048","0.635484693668244","0.254885593658615","0.73078054493919","0.664090598996482","0.616091494025465","0.61964474315304","0.803780272571851","NaN","NaN","0.71666983947839","NaN","NaN","NaN","0.909525462957223","NaN","0.45","1","NaN","NaN","1","0.082936737396998","0.487658905242141","0.119054701653669","0.0165447047348322","0.676328823070844","0.559213745695582","0.132724874321384","0.387432911704629","0.567286157359949","0.102298885753951","0.274184341966689","0.457015224624264","0.385162237519703","0.34951500350898","0.194939055714816","0.124706048025906","0.372328726990859","0.122989331244771","0.0504893380032785","0.0315383148069492","0.0211552387671396","0.0194772015683639","0.153326730807841","0.042200844055039","0.996711411298277"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","DominantProcess","DL","DR","HoS","DR","DR","HoS","DL","HoS","DL","DR","DR","DR","DR","DR","DR","DL","DL","DL","HoS","DL","DR","DL","DL","HoS","DR","DL","DL","DL","DL","DL","DL","DR","HoS","DR","DL","DR","DR","DR","","DL","HD","DR","DR","HoS","HoS","DR","HoS","DL","DL","DR","DL","DL","DR","HoS","DR","","DR","HD","","DL","DR","","DR","DR","","DR","HoS","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","DR","HD","DR","DR","HD","DR","DR","DR","DR","DR","DL","DR","DL","DR","DR","DR","DR","DR","DL","DR","DL","DR","DR","DR","DL","DL","DR","DR","DR","DR","DR","DL","DR","HoS","DR","DR","DR","DR","DR","","","DR","","","","DR","","HD","DR","","","DR","HoS","DR","DL","HoS","DR","DR","HoS","DL","DR","DL","HoS","DL","DL","DL","DL","DL","DL","HeS","DL","HoS","HoS","DL","DL","DL","DR"
"CbMPDiCbraya","Niche","Rootzone_vs_Rhizosphere","DominantProcessImportance","0.765905993651413","0.693508701838554","0.608335277782172","0.952785986888065","0.311016602965496","0.343285301703663","0.681545384242804","0.858658549736751","0.631926924905379","0.572431131705501","0.836172728824857","0.972226565770665","0.610358755161365","0.47962574520735","0.842871221437634","0.467703920895102","0.662876097371986","0.52259538682663","0.760752993678653","0.554595307525129","0.866806470099143","0.513722758814577","0.669021131162795","0.888237867263141","0.988361681728966","0.775474661368597","0.550917816760476","0.793976526928717","0.383503459761598","0.641959093712295","0.443986059292986","0.927257213153013","0.645167009163035","0.907183764013945","0.759706321540816","0.59229281074901","0.511637307314204","0.55624891630425","NaN","0.918813702340272","0.862480303634089","0.522875627577732","0.960179498838765","0.848876151455379","0.98156675090626","0.465395070447304","0.573810952119416","0.852305181838278","0.524859518612303","0.665000024473484","0.526758595079093","0.462559070885619","0.686484958531743","0.547922100666885","0.535321376067335","NaN","0.80525384532883","0.461945288744049","NaN","0.675596204654057","0.502958488351315","NaN","0.765095382636614","0.981461445324658","NaN","1","0.461689731008613","0.923444942368204","0.719618625771124","0.622726594504767","0.722449240157756","0.949106311139792","0.948568811749091","0.972604815888574","0.601053863614653","0.657653338209722","0.823613738805379","0.58357716887561","0.954688400446225","0.884173720006655","0.894534949801161","0.769878048644923","0.944736391507481","0.595519916767113","0.985429916764281","0.993333895329722","0.606473394015853","0.94729924221448","0.839994309889674","0.814992831866801","1","0.925259437317181","0.504933328608338","0.75978238106439","0.547648509972917","0.603558680264624","0.993813306522463","0.559029685855958","0.983330948390323","0.596385570605344","0.4313580917234","0.74447468584386","0.626970176475599","0.67231853157405","0.671894709615574","0.847549487219521","0.945184311634883","0.686135603473775","0.980926427959908","0.982141124836289","0.987498215582832","0.997999796105165","1","0.858390022133268","0.635484693668244","0.564878774878763","0.73078054493919","0.664090598996482","0.616091494025465","0.61964474315304","0.803780272571851","NaN","NaN","0.71666983947839","NaN","NaN","NaN","0.909525462957223","NaN","0.55","1","NaN","NaN","1","0.893560056782703","0.487658905242141","0.878823670243139","0.93803736312003","0.676328823070844","0.559213745695582","0.505916645376762","0.598561968797817","0.567286157359949","0.47148471625844","0.511657757153262","0.52835308702657","0.404302638264282","0.574300539203018","0.776323094523982","0.576694835749243","0.586123409900904","0.534401202655978","0.560414292988639","0.575876836639882","0.783141351735273","0.622615053185126","0.48751029056715","0.698870779020708","0.996711411298277"
