"source","target","correlation","direct","cor"
"fun_ASV_287","bac_ASV_3759",0.886239686356155,"undirected","+"
"fun_ASV_496","bac_ASV_3759",0.912129834496897,"undirected","+"
"fun_ASV_416","bac_ASV_3759",0.838442489788632,"undirected","+"
"fun_ASV_520","bac_ASV_3759",0.884248136499175,"undirected","+"
"fun_ASV_488","bac_ASV_3759",0.815065280917731,"undirected","+"
"fun_ASV_378","bac_ASV_3759",0.825757601510857,"undirected","+"
"fun_ASV_499","bac_ASV_3759",0.894254087831539,"undirected","+"
"fun_ASV_341","bac_ASV_3759",0.845968229957266,"undirected","+"
"fun_ASV_936","bac_ASV_3759",0.870156557287864,"undirected","+"
"fun_ASV_483","bac_ASV_3759",0.868315737643334,"undirected","+"
"fun_ASV_505","bac_ASV_3759",0.882256586642195,"undirected","+"
"fun_ASV_557","bac_ASV_3759",0.822510090932791,"undirected","+"
"fun_ASV_640","bac_ASV_3759",0.892214335927095,"undirected","+"
"fun_ASV_835","bac_ASV_3759",0.83483100609887,"undirected","+"
"fun_ASV_583","bac_ASV_3759",0.882665481941713,"undirected","+"
"fun_ASV_461","bac_ASV_3759",0.914121384353877,"undirected","+"
"fun_ASV_763","bac_ASV_3759",0.928062233352738,"undirected","+"
"fun_ASV_669","bac_ASV_3759",0.921325051759834,"undirected","+"
"fun_ASV_1024","bac_ASV_3759",0.902172085211996,"undirected","+"
"fun_ASV_965","bac_ASV_3759",0.906155184925956,"undirected","+"
"fun_ASV_1617","bac_ASV_3759",0.865282573106975,"undirected","+"
"fun_ASV_810","bac_ASV_3759",0.886239686356155,"undirected","+"
"fun_ASV_1315","bac_ASV_3759",0.80458614221997,"undirected","+"
"fun_ASV_759","bac_ASV_3759",0.842425589502592,"undirected","+"
"fun_ASV_1052","bac_ASV_3759",0.81255234164789,"undirected","+"
"fun_ASV_908","bac_ASV_3759",0.930053783209718,"undirected","+"
"fun_ASV_1344","bac_ASV_3759",0.814543891504871,"undirected","+"
"fun_ASV_2113","bac_ASV_3759",0.937888198757764,"undirected","+"
"fun_ASV_458","bac_ASV_3759",0.908902691511387,"undirected","+"
"fun_ASV_1961","bac_ASV_3759",0.816279205963339,"undirected","+"
"fun_ASV_2149","bac_ASV_3759",0.81859818098028,"undirected","+"
"fun_ASV_1350","bac_ASV_3759",0.880265036785215,"undirected","+"
"fun_ASV_1246","bac_ASV_3759",0.891910471220061,"undirected","+"
"fun_ASV_71","bac_ASV_300",0.811431576056681,"undirected","+"
"fun_ASV_50","bac_ASV_300",0.862870905229545,"undirected","+"
"fun_ASV_16","bac_ASV_300",0.804349870316366,"undirected","+"
"fun_ASV_80","bac_ASV_300",0.810347645181027,"undirected","+"
"fun_ASV_99","bac_ASV_300",0.920294310607599,"undirected","+"
"fun_ASV_73","bac_ASV_300",0.810250717339673,"undirected","+"
"fun_ASV_126","bac_ASV_300",0.809372909105313,"undirected","+"
"fun_ASV_144","bac_ASV_300",0.816988769043122,"undirected","+"
"fun_ASV_108","bac_ASV_300",0.828356069020363,"undirected","+"
"fun_ASV_186","bac_ASV_300",0.859504132231405,"undirected","+"
"fun_ASV_206","bac_ASV_300",0.802857514907982,"undirected","+"
"fun_ASV_106","bac_ASV_300",0.825667217741886,"undirected","+"
"fun_ASV_274","bac_ASV_300",0.842924434937048,"undirected","+"
"fun_ASV_382","bac_ASV_300",0.897385741438726,"undirected","+"
"fun_ASV_284","bac_ASV_300",0.929008878612952,"undirected","+"
"fun_ASV_177","bac_ASV_300",0.81441974390053,"undirected","+"
"fun_ASV_306","bac_ASV_300",0.84731000170864,"undirected","+"
"fun_ASV_300","bac_ASV_300",0.90946593411194,"undirected","+"
"fun_ASV_314","bac_ASV_300",0.811431576056681,"undirected","+"
"fun_ASV_381","bac_ASV_300",0.81150231635227,"undirected","+"
"fun_ASV_433","bac_ASV_300",0.823206438096894,"undirected","+"
"fun_ASV_515","bac_ASV_300",0.813223140495868,"undirected","+"
"fun_ASV_510","bac_ASV_300",0.841682314637742,"undirected","+"
"fun_ASV_287","bac_ASV_300",0.838123404216441,"undirected","+"
"fun_ASV_633","bac_ASV_300",0.83305785123967,"undirected","+"
"fun_ASV_496","bac_ASV_300",0.83634394900579,"undirected","+"
"fun_ASV_520","bac_ASV_300",0.823887762531236,"undirected","+"
"fun_ASV_488","bac_ASV_300",0.826630327209904,"undirected","+"
"fun_ASV_378","bac_ASV_300",0.87931574730002,"undirected","+"
"fun_ASV_499","bac_ASV_300",0.809372909105313,"undirected","+"
"fun_ASV_341","bac_ASV_300",0.842162003504036,"undirected","+"
"fun_ASV_936","bac_ASV_300",0.801783725737273,"undirected","+"
"fun_ASV_483","bac_ASV_300",0.806093210424729,"undirected","+"
"fun_ASV_505","bac_ASV_300",0.811431576056681,"undirected","+"
"fun_ASV_640","bac_ASV_300",0.80787266563538,"undirected","+"
"fun_ASV_583","bac_ASV_300",0.809372909105313,"undirected","+"
"fun_ASV_763","bac_ASV_300",0.832785038584489,"undirected","+"
"fun_ASV_734","bac_ASV_300",0.845625488782778,"undirected","+"
"fun_ASV_669","bac_ASV_300",0.823206438096894,"undirected","+"
"fun_ASV_1024","bac_ASV_300",0.845241225059043,"undirected","+"
"fun_ASV_738","bac_ASV_300",0.811935230265536,"undirected","+"
"fun_ASV_965","bac_ASV_300",0.818549396899284,"undirected","+"
"fun_ASV_810","bac_ASV_300",0.823887762531236,"undirected","+"
"fun_ASV_1776","bac_ASV_300",0.892791850706917,"undirected","+"
"fun_ASV_908","bac_ASV_300",0.841682314637742,"undirected","+"
"fun_ASV_2113","bac_ASV_300",0.812107025448397,"undirected","+"
"fun_ASV_458","bac_ASV_300",0.802857514907982,"undirected","+"
"fun_ASV_1350","bac_ASV_300",0.804313755214079,"undirected","+"
"fun_ASV_21","bac_ASV_381",0.83801652892562,"undirected","+"
"fun_ASV_71","bac_ASV_381",0.827446672952537,"undirected","+"
"fun_ASV_38","bac_ASV_381",0.819727359968067,"undirected","+"
"fun_ASV_50","bac_ASV_381",0.90946593411194,"undirected","+"
"fun_ASV_68","bac_ASV_381",0.806851859846153,"undirected","+"
"fun_ASV_99","bac_ASV_381",0.859212829815059,"undirected","+"
"fun_ASV_47","bac_ASV_381",0.816275876347149,"undirected","+"
"fun_ASV_73","bac_ASV_381",0.812777486728467,"undirected","+"
"fun_ASV_126","bac_ASV_381",0.835259036262199,"undirected","+"
"fun_ASV_108","bac_ASV_381",0.876676839713217,"undirected","+"
"fun_ASV_186","bac_ASV_381",0.861157024793389,"undirected","+"
"fun_ASV_206","bac_ASV_381",0.830606046529226,"undirected","+"
"fun_ASV_106","bac_ASV_381",0.848800135480344,"undirected","+"
"fun_ASV_274","bac_ASV_381",0.869800286485766,"undirected","+"
"fun_ASV_382","bac_ASV_381",0.919820384974695,"undirected","+"
"fun_ASV_170","bac_ASV_381",0.810250717339673,"undirected","+"
"fun_ASV_284","bac_ASV_381",0.901214415336227,"undirected","+"
"fun_ASV_306","bac_ASV_381",0.829622615987088,"undirected","+"
"fun_ASV_300","bac_ASV_381",0.937077803079285,"undirected","+"
"fun_ASV_314","bac_ASV_381",0.852359045901645,"undirected","+"
"fun_ASV_381","bac_ASV_381",0.827052061336266,"undirected","+"
"fun_ASV_433","bac_ASV_381",0.819506633880728,"undirected","+"
"fun_ASV_510","bac_ASV_381",0.877271418850754,"undirected","+"
"fun_ASV_287","bac_ASV_381",0.847020680269694,"undirected","+"
"fun_ASV_633","bac_ASV_381",0.804958677685951,"undirected","+"
"fun_ASV_496","bac_ASV_381",0.861256321954899,"undirected","+"
"fun_ASV_416","bac_ASV_381",0.811431576056681,"undirected","+"
"fun_ASV_520","bac_ASV_381",0.86659468758685,"undirected","+"
"fun_ASV_488","bac_ASV_381",0.847339228935413,"undirected","+"
"fun_ASV_378","bac_ASV_381",0.858259335726744,"undirected","+"
"fun_ASV_499","bac_ASV_381",0.921546126785154,"undirected","+"
"fun_ASV_936","bac_ASV_381",0.824136484151767,"undirected","+"
"fun_ASV_483","bac_ASV_381",0.854138501112296,"undirected","+"
"fun_ASV_505","bac_ASV_381",0.847020680269694,"undirected","+"
"fun_ASV_640","bac_ASV_381",0.814990486477983,"undirected","+"
"fun_ASV_583","bac_ASV_381",0.831807552641281,"undirected","+"
"fun_ASV_763","bac_ASV_381",0.838123404216441,"undirected","+"
"fun_ASV_734","bac_ASV_381",0.841414206468122,"undirected","+"
"fun_ASV_669","bac_ASV_381",0.838005654961558,"undirected","+"
"fun_ASV_1024","bac_ASV_381",0.887948150114658,"undirected","+"
"fun_ASV_965","bac_ASV_381",0.859476866744248,"undirected","+"
"fun_ASV_1617","bac_ASV_381",0.828356069020363,"undirected","+"
"fun_ASV_810","bac_ASV_381",0.825667217741886,"undirected","+"
"fun_ASV_759","bac_ASV_381",0.806093210424729,"undirected","+"
"fun_ASV_908","bac_ASV_381",0.859476866744248,"undirected","+"
"fun_ASV_2113","bac_ASV_381",0.843555361285806,"undirected","+"
"fun_ASV_458","bac_ASV_381",0.845405263393889,"undirected","+"
"fun_ASV_1350","bac_ASV_381",0.834564493795139,"undirected","+"
"fun_ASV_71","bac_ASV_489",0.877873563218391,"undirected","+"
"fun_ASV_38","bac_ASV_489",0.805392087765782,"undirected","+"
"fun_ASV_47","bac_ASV_489",0.82397091331978,"undirected","+"
"fun_ASV_126","bac_ASV_489",0.852768092928475,"undirected","+"
"fun_ASV_119","bac_ASV_489",0.81289992200518,"undirected","+"
"fun_ASV_69","bac_ASV_489",0.830310841302228,"undirected","+"
"fun_ASV_106","bac_ASV_489",0.815613026819924,"undirected","+"
"fun_ASV_198","bac_ASV_489",0.844348659003831,"undirected","+"
"fun_ASV_382","bac_ASV_489",0.82397091331978,"undirected","+"
"fun_ASV_253","bac_ASV_489",0.82397091331978,"undirected","+"
"fun_ASV_314","bac_ASV_489",0.825191570881226,"undirected","+"
"fun_ASV_366","bac_ASV_489",0.842549738873777,"undirected","+"
"fun_ASV_513","bac_ASV_489",0.905027616328013,"undirected","+"
"fun_ASV_510","bac_ASV_489",0.828065134099617,"undirected","+"
"fun_ASV_496","bac_ASV_489",0.895114942528736,"undirected","+"
"fun_ASV_416","bac_ASV_489",0.832854406130268,"undirected","+"
"fun_ASV_488","bac_ASV_489",0.810036794154282,"undirected","+"
"fun_ASV_505","bac_ASV_489",0.87595785440613,"undirected","+"
"fun_ASV_640","bac_ASV_489",0.825191570881226,"undirected","+"
"fun_ASV_763","bac_ASV_489",0.855842911877395,"undirected","+"
"fun_ASV_965","bac_ASV_489",0.877873563218391,"undirected","+"
"fun_ASV_810","bac_ASV_489",0.820402298850575,"undirected","+"
"fun_ASV_1281","bac_ASV_489",0.841204859569622,"undirected","+"
"fun_ASV_1349","bac_ASV_489",0.912129834496897,"undirected","+"
"fun_ASV_759","bac_ASV_489",0.851053639846743,"undirected","+"
"fun_ASV_1052","bac_ASV_489",0.809865900383142,"undirected","+"
"fun_ASV_908","bac_ASV_489",0.858716475095786,"undirected","+"
"fun_ASV_1344","bac_ASV_489",0.813697318007663,"undirected","+"
"fun_ASV_1418","bac_ASV_489",0.828065134099617,"undirected","+"
"fun_ASV_1246","bac_ASV_489",0.894564869318441,"undirected","+"
"fun_ASV_50","bac_ASV_341",0.826757737152879,"undirected","+"
"fun_ASV_16","bac_ASV_341",0.807361019290157,"undirected","+"
"fun_ASV_108","bac_ASV_341",0.899215156813469,"undirected","+"
"fun_ASV_106","bac_ASV_341",0.80316091954023,"undirected","+"
"fun_ASV_382","bac_ASV_341",0.857412799316975,"undirected","+"
"fun_ASV_284","bac_ASV_341",0.877732431122157,"undirected","+"
"fun_ASV_300","bac_ASV_341",0.877849507426372,"undirected","+"
"fun_ASV_314","bac_ASV_341",0.854885057471265,"undirected","+"
"fun_ASV_416","bac_ASV_341",0.818486590038314,"undirected","+"
"fun_ASV_520","bac_ASV_341",0.818486590038314,"undirected","+"
"fun_ASV_578","bac_ASV_341",0.823115443113204,"undirected","+"
"fun_ASV_483","bac_ASV_341",0.829022988505747,"undirected","+"
"fun_ASV_466","bac_ASV_341",0.844417139359572,"undirected","+"
"fun_ASV_422","bac_ASV_341",0.872298837357294,"undirected","+"
"fun_ASV_864","bac_ASV_341",0.904163635068976,"undirected","+"
"fun_ASV_108","bac_ASV_272",0.836036036036036,"undirected","+"
"fun_ASV_343","bac_ASV_272",0.8,"undirected","+"
"fun_ASV_382","bac_ASV_272",0.832432432432432,"undirected","+"
"fun_ASV_284","bac_ASV_272",0.816062692955545,"undirected","+"
"fun_ASV_253","bac_ASV_272",0.827027027027027,"undirected","+"
"fun_ASV_300","bac_ASV_272",0.812612612612613,"undirected","+"
"fun_ASV_314","bac_ASV_272",0.837905032485277,"undirected","+"
"fun_ASV_366","bac_ASV_272",0.830630630630631,"undirected","+"
"fun_ASV_416","bac_ASV_272",0.813752559265081,"undirected","+"
"fun_ASV_466","bac_ASV_272",0.845968229957266,"undirected","+"
"fun_ASV_422","bac_ASV_272",0.873008310366858,"undirected","+"
"fun_ASV_864","bac_ASV_272",0.865282573106975,"undirected","+"
"fun_ASV_1967","bac_ASV_272",0.803603603603604,"undirected","+"
"fun_ASV_50","bac_ASV_317",0.872422485142185,"undirected","+"
"fun_ASV_99","bac_ASV_317",0.826645264847512,"undirected","+"
"fun_ASV_108","bac_ASV_317",0.845212427126055,"undirected","+"
"fun_ASV_206","bac_ASV_317",0.814873011814166,"undirected","+"
"fun_ASV_382","bac_ASV_317",0.852014941630088,"undirected","+"
"fun_ASV_284","bac_ASV_317",0.847844851203242,"undirected","+"
"fun_ASV_300","bac_ASV_317",0.879224999646218,"undirected","+"
"fun_ASV_287","bac_ASV_317",0.800500314792961,"undirected","+"
"fun_ASV_488","bac_ASV_317",0.816301740483916,"undirected","+"
"fun_ASV_378","bac_ASV_317",0.834979853461049,"undirected","+"
"fun_ASV_499","bac_ASV_317",0.84011054124803,"undirected","+"
"fun_ASV_1024","bac_ASV_317",0.83732508283382,"undirected","+"
"fun_ASV_1776","bac_ASV_317",0.839544852659891,"undirected","+"
"fun_ASV_129","bac_ASV_3153",0.966233766233766,"undirected","+"
"fun_ASV_206","bac_ASV_3153",0.820917155997222,"undirected","+"
"fun_ASV_300","bac_ASV_3153",0.809086110757276,"undirected","+"
"fun_ASV_381","bac_ASV_3153",0.8333102284985,"undirected","+"
"fun_ASV_499","bac_ASV_3153",0.826392765532832,"undirected","+"
"fun_ASV_936","bac_ASV_3153",0.884478400423847,"undirected","+"
"fun_ASV_835","bac_ASV_3153",0.974025974025974,"undirected","+"
"fun_ASV_797","bac_ASV_3153",0.877787837983353,"undirected","+"
"fun_ASV_1024","bac_ASV_3153",0.803039456695809,"undirected","+"
"fun_ASV_1617","bac_ASV_3153",0.822066101838943,"undirected","+"
"fun_ASV_1961","bac_ASV_3153",0.976623376623377,"undirected","+"
"fun_ASV_1287","bac_ASV_3153",0.823115443113204,"undirected","+"
"fun_ASV_21","bac_ASV_599",0.839855557069641,"undirected","+"
"fun_ASV_206","bac_ASV_599",0.807453416149068,"undirected","+"
"fun_ASV_314","bac_ASV_599",0.814543891504871,"undirected","+"
"fun_ASV_441","bac_ASV_599",0.827874081048046,"undirected","+"
"fun_ASV_466","bac_ASV_599",0.830227743271222,"undirected","+"
"fun_ASV_422","bac_ASV_599",0.82815734989648,"undirected","+"
"fun_ASV_864","bac_ASV_599",0.850931677018634,"undirected","+"
"fun_ASV_206","bac_ASV_1233",0.81271939838595,"undirected","+"
"fun_ASV_546","bac_ASV_1233",0.853935684841753,"undirected","+"
"fun_ASV_1238","bac_ASV_1233",0.806209068392001,"undirected","+"
"fun_ASV_936","bac_ASV_1233",0.851283710665226,"undirected","+"
"fun_ASV_835","bac_ASV_1233",0.853758219230185,"undirected","+"
"fun_ASV_1961","bac_ASV_1233",0.910298498649403,"undirected","+"
"fun_ASV_129","bac_ASV_551",0.8533828062344,"undirected","+"
"fun_ASV_835","bac_ASV_551",0.883529481454637,"undirected","+"
"fun_ASV_1961","bac_ASV_551",0.871934606369931,"undirected","+"
"fun_ASV_206","bac_ASV_574",0.817656731772646,"undirected","+"
"fun_ASV_1776","bac_ASV_574",0.820357794894846,"undirected","+"
"fun_ASV_1287","bac_ASV_574",0.84968986308567,"undirected","+"
"fun_ASV_274","bac_ASV_513",0.8113248576125,"undirected","+"
"fun_ASV_936","bac_ASV_513",0.804246241624654,"undirected","+"
"fun_ASV_835","bac_ASV_513",0.808761453989924,"undirected","+"
"fun_ASV_1961","bac_ASV_431",0.81038961038961,"undirected","+"
