"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
6,0.174485596707819,277.70858422563,6
5,0.134945894334819,315.423376623377,5
8,0.175642087821044,454.479020652606,8
1,0.248534583821805,0,1
2,0.249705535924617,0.224303006817681,2
3,1,3,3
9,0.846153846153846,12,9
9,0.846153846153846,12,9
9,0.846153846153846,12,9
1,1,0,1
9,0.846153846153846,12,9
9,0.846153846153846,12,9
9,0.846153846153846,12,9
7,0.17535153019024,288.331036190821,7
7,0.17535153019024,288.331036190821,7
7,0.17535153019024,288.331036190821,7
7,0.17535153019024,288.331036190821,7
1,1,0,1
2,0.194317140238313,211.900531785177,2
2,0.19047619047619,105,2
2,0.19047619047619,105,2
5,1,10,5
2,0.5,20,2
2,0.375,2,2
2,0.375,2,2
2,0.375,2,2
1,0.208047105004907,0,1
2,0.2134944612286,1.39652732849998,2
2,0.214357937310415,13.5601090086656,2
1,0.134262191260291,0,1
4,0.175061932287366,705.807985054929,4
1,0.213925327951564,0,1
2,0.232201533406353,12.6546437024409,2
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
3,0.221525600835946,32.063764827899,3
1,0.210526315789474,0,1
1,0.203259827420901,0,1
3,0.20443587270974,213.995219331905,3
1,0.203259827420901,0,1
3,1,3,3
2,0.666666666666667,3,2
4,1,6,4
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
1,1,0,1
1,1,0,1
1,1,0,1
2,1,1,2
3,0.8,1.5,3
3,0.8,1.5,3
3,0.8,1.5,3
3,0.8,1.5,3
2,0.346153846153846,3.5,2
2,0.346153846153846,3.5,2
3,0.162203519510329,835,3
2,0.161462300076161,211,2
1,1,0,1
1,1,0,1
1,0.131922837585563,0,1
1,0.143146522619851,0,1
1,0.143146522619851,0,1
3,0.666666666666667,0.75,3
3,0.666666666666667,0.75,3
3,0.666666666666667,0.75,3
3,0.666666666666667,0.75,3
1,0.245614035087719,0,1
1,1,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
2,0.146712802768166,0.25,2
1,0.122898550724638,0,1
1,0.122898550724638,0,1
1,0.5,0,1
1,0.5,0,1
1,0.6,0,1
1,0.6,0,1
1,0.6,0,1
2,0.274509803921569,13,2
1,0.325581395348837,0,1
1,0.168655529037391,0,1
1,1,0,1
1,0.6,0,1
1,0.6,0,1
1,0.6,0,1
3,0.714285714285714,1,3
3,0.714285714285714,1,3
3,0.714285714285714,1,3
1,0.130141190914672,0,1
1,0.130141190914672,0,1
1,1,0,1
1,1,0,1
1,0.6,0,1
1,0.6,0,1
1,0.6,0,1
2,1,1,2
1,0.666666666666667,0,1
38,0.316417910447761,534.682478426911,38
27,0.309941520467836,564.521059532884,27
19,0.303724928366762,400.877280597565,19
1,0.195933456561922,0,1
9,0.247663551401869,10.4626579358608,9
2,0.234513274336283,5.0086961735865,2
7,0.256038647342995,109.104622672766,7
6,0.267002518891688,20.9790051296843,6
14,0.299435028248588,203.267612698281,14
4,0.262376237623762,260.232712944761,4
31,0.30635838150289,357.876516099724,31
12,0.27319587628866,196.185364885544,12
3,0.318181818181818,15,3
54,0.294444444444444,2281.88762513745,54
2,0.196296296296296,1.94273507785691,2
1,0.236080178173719,0,1
40,0.324159021406728,1066.0851810911,40
1,0.666666666666667,0,1
1,0.666666666666667,0,1
3,0.227956989247312,0.450684241107257,3
1,0.118701007838746,0,1
8,0.281167108753316,2936.28788938683,8
34,0.301994301994302,379.461219884679,34
2,0.189964157706093,105.440902872126,2
1,0.195933456561922,0,1
7,0.27319587628866,1793.23634370248,7
41,0.325153374233129,1217.38906998842,41
29,0.311764705882353,554.874985975045,29
4,0.230434782608696,220.067030814416,4
2,0.229934924078091,0.283008390980471,2
15,0.826086956521739,21,15
2,0.241457858769932,0.0742123014512192,2
1,0.166405023547881,0,1
11,0.277486910994764,1165.21732719742,11
9,0.8,9,9
8,0.231947483588621,222.710818335117,8
43,0.33125,1354.63443967672,43
5,0.267676767676768,907.462621773187,5
1,1,0,1
1,0.555555555555556,0,1
21,0.270408163265306,210.4170972081,21
3,0.2,16.0184004821721,3
3,0.4375,21.3333333333333,3
8,0.26044226044226,154.755088174694,8
19,0.266331658291457,156.839868064489,19
8,0.266331658291457,22.3571761054402,8
42,0.283422459893048,600.923692459538,42
4,0.218556701030928,29.2453943341216,4
5,0.265,14.2472529530199,5
5,0.150997150997151,257.701955612108,5
52,0.330218068535826,1710.02541519667,52
4,0.262376237623762,260.232712944761,4
1,0.6,0,1
38,0.278947368421053,340.247639914463,38
3,0.578947368421053,0.333333333333333,3
1,1,0,1
3,0.578947368421053,0.333333333333333,3
1,0.181196581196581,0,1
8,0.151212553495007,187.944914162716,8
1,1,0,1
4,0.234513274336283,976.361365832274,4
42,0.330218068535826,1246.13228796457,42
1,0.214141414141414,0,1
41,0.33125,1158.11504105053,41
1,0.555555555555556,0,1
4,0.5,21.5,4
27,0.262376237623762,594.889977018398,27
13,0.154970760233918,1274.55463696556,13
9,0.271794871794872,369.192584610901,9
1,0.195933456561922,0,1
3,0.249411764705882,243.586263985761,3
33,0.266331658291457,1643.90228381631,33
26,0.254807692307692,2313.02367923902,26
6,0.268354430379747,1365.86364849148,6
1,0.6,0,1
1,0.6,0,1
1,0.195933456561922,0,1
15,0.826086956521739,21,15
1,0.195933456561922,0,1
1,0.444444444444444,0,1
9,0.8,9,9
8,0.203454894433781,878.191037936259,8
1,0.571428571428571,0,1
3,0.578947368421053,0.333333333333333,3
39,0.3202416918429,783.97122595592,39
15,0.826086956521739,21,15
1,0.6,0,1
1,0.234513274336283,0,1
6,0.875,7.5,6
9,0.204238921001927,1078.56654387599,9
2,0.16036308623298,0.5,2
1,1,0,1
8,0.203454894433781,878.191037936259,8
1,0.666666666666667,0,1
1,0.555555555555556,0,1
1,0.555555555555556,0,1
8,0.203454894433781,878.191037936259,8
3,0.578947368421053,0.333333333333333,3
3,0.578947368421053,0.333333333333333,3
1,0.169871794871795,0,1
1,1,0,1
1,1,0,1
1,0.555555555555556,0,1
1,0.666666666666667,0,1
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
1,0.555555555555556,0,1
3,0.578947368421053,0.333333333333333,3
1,0.555555555555556,0,1
1,0.181196581196581,0,1
1,0.6,0,1
2,0.28125,0.5,2
4,0.192028985507246,1476.0557299611,4
3,0.578947368421053,0.333333333333333,3
3,0.578947368421053,0.333333333333333,3
1,1,0,1
1,1,0,1
1,0.139107611548556,0,1
2,0.368421052631579,4,2
8,0.151862464183381,236.190754812563,8
1,0.571428571428571,0,1
2,0.119101123595506,0.2,2
3,0.166929133858268,421,3
15,0.826086956521739,21,15
4,0.75,2,4
2,0.318181818181818,13,2
3,0.201904761904762,787.088009998576,3
15,0.826086956521739,21,15
1,1,0,1
2,0.666666666666667,0.333333333333333,2
1,0.571428571428571,0,1
2,1,1,2
4,0.171521035598705,105.6,4
10,0.246511627906977,1180.23365133131,10
1,0.555555555555556,0,1
3,0.578947368421053,0.333333333333333,3
3,0.14002642007926,421,3
3,0.8,5,3
3,0.578947368421053,0.333333333333333,3
3,0.578947368421053,0.333333333333333,3
3,0.321428571428571,1.5,3
3,1,3,3
2,0.35,24,2
4,0.466666666666667,33.6666666666667,4
3,0.578947368421053,0.333333333333333,3
2,0.119101123595506,0.2,2
18,0.202676864244742,417.720090242539,18
1,1,0,1
1,0.6,0,1
4,0.75,2,4
3,1,3,3
9,0.8,9,9
1,0.13965744400527,0,1
1,0.555555555555556,0,1
3,0.714285714285714,1,3
1,0.555555555555556,0,1
6,0.875,7.5,6
3,0.714285714285714,1,3
3,0.14950634696756,421,3
3,0.45,18.5,3
2,0.666666666666667,0.333333333333333,2
1,1,0,1
3,0.578947368421053,0.333333333333333,3
3,0.578947368421053,0.333333333333333,3
3,0.2,16.0184004821721,3
1,1,0,1
9,0.8,9,9
3,0.578947368421053,0.333333333333333,3
3,0.578947368421053,0.333333333333333,3
4,0.75,2,4
1,0.571428571428571,0,1
3,1,3,3
2,0.119101123595506,0.2,2
1,0.21875,0,1
4,0.171521035598705,105.6,4
2,0.666666666666667,0.333333333333333,2
3,0.714285714285714,1,3
1,0.208251473477407,0,1
3,0.578947368421053,0.333333333333333,3
2,0.666666666666667,0.333333333333333,2
1,0.666666666666667,0,1
3,0.578947368421053,0.333333333333333,3
