"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
1,0.221879815100154,0,1
3,0.217194570135747,285,3
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
5,0.857142857142857,5,5
5,0.857142857142857,5,5
2,0.216541353383459,5.01209953465709,2
5,0.308351177730193,251.648674176093,5
5,0.308351177730193,358.969650093687,5
6,0.875,7.5,6
6,0.875,7.5,6
2,0.217194570135747,5.22694371870531,2
1,0.221879815100154,0,1
1,1,0,1
2,0.2178517397882,1463,2
2,0.252189141856392,244.732447393866,2
1,0.210834553440703,0,1
3,0.309677419354839,1126.32328089386,3
2,0.290909090909091,6.53570138252072,2
2,0.290909090909091,6.53570138252072,2
1,0.239600665557404,0,1
2,0.290909090909091,6.53570138252072,2
1,0.239600665557404,0,1
3,0.307036247334755,959.271415396212,3
2,0.290909090909091,6.53570138252072,2
1,0.239600665557404,0,1
3,1,3,3
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
6,0.75,3.75,6
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
1,0.213967310549777,0,1
3,0.221198156682028,510.40157108384,3
2,0.203102961918195,143,2
1,1,0,1
9,0.909090909090909,18,9
9,0.909090909090909,18,9
9,0.652173913043478,89.5,9
3,0.714285714285714,1,3
3,0.714285714285714,1,3
3,0.714285714285714,1,3
1,1,0,1
2,0.365853658536585,14,2
2,0.157033805888768,695,2
2,0.156351791530945,423,2
1,0.191744340878828,0,1
1,0.191744340878828,0,1
1,0.191744340878828,0,1
1,0.191744340878828,0,1
3,0.6,2.33333333333333,3
3,0.6,2.33333333333333,3
2,0.75,2,2
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,1,1,2
2,0.128227960819234,143,2
2,0.12070410729254,143,2
2,0.12070410729254,143,2
1,1,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
1,1,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,1,0,1
5,0.666666666666667,1.66666666666667,5
5,0.666666666666667,1.66666666666667,5
5,0.666666666666667,1.66666666666667,5
5,0.666666666666667,1.66666666666667,5
5,0.666666666666667,1.66666666666667,5
5,0.666666666666667,1.66666666666667,5
2,0.170818505338078,423,2
11,0.823529411764706,13.75,11
11,0.823529411764706,13.75,11
11,0.823529411764706,13.75,11
11,0.823529411764706,13.75,11
1,0.119700748129676,0,1
1,0.119700748129676,0,1
1,1,0,1
3,0.333333333333333,1.5,3
4,0.75,2,4
4,0.75,2,4
4,0.75,2,4
10,1,45,10
1,0.5,0,1
2,1,1,2
1,0.284023668639053,0,1
1,0.284023668639053,0,1
1,0.284023668639053,0,1
1,0.284023668639053,0,1
1,0.284023668639053,0,1
1,0.284023668639053,0,1
4,0.7,1.5,4
4,0.7,1.5,4
4,0.7,1.5,4
4,0.7,1.5,4
2,0.365853658536585,14,2
7,0.818181818181818,7,7
7,0.818181818181818,7,7
7,0.818181818181818,7,7
1,1,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.20253164556962,0,1
1,0.6,0,1
1,0.6,0,1
1,0.6,0,1
1,0.169611307420495,0,1
1,0.169611307420495,0,1
1,0.154010695187166,0,1
2,0.666666666666667,1,2
2,0.666666666666667,1,2
1,0.5,0,1
3,0.6,5.33333333333333,3
1,0.306122448979592,0,1
6,0.875,7.5,6
48,0.327272727272727,1750.95010889761,48
48,0.339622641509434,1797.95148515503,48
15,0.298755186721992,1163.63002166091,15
3,0.588235294117647,0.375,3
13,0.284584980237154,491.242289468063,13
1,0.178660049627792,0,1
13,0.275862068965517,83.3264293557556,13
4,0.642857142857143,1,4
2,0.6,0.2,2
3,0.23841059602649,16.3652253484503,3
2,0.583333333333333,0.166666666666667,2
3,0.256227758007117,25.2149455556485,3
7,0.284584980237154,282.906639857234,7
1,1,0,1
5,0.266666666666667,1728.26601590628,5
30,0.314410480349345,1496.37274423775,30
4,0.642857142857143,1,4
1,0.236065573770492,0,1
1,0.6,0,1
4,0.642857142857143,1,4
4,0.642857142857143,1,4
1,0.6,0,1
3,0.8,1.5,3
6,0.271698113207547,740.245611126885,6
3,0.588235294117647,0.375,3
1,0.178660049627792,0,1
1,0.169014084507042,0,1
1,1,0,1
2,0.555555555555556,0.111111111111111,2
1,0.405405405405405,0,1
3,0.251748251748252,4.30314092786123,3
3,0.714285714285714,1,3
1,1,0,1
1,0.272727272727273,0,1
3,0.183673469387755,1364,3
1,0.405405405405405,0,1
5,0.236842105263158,566,5
2,0.461538461538462,0.333333333333333,2
1,0.5,0,1
3,0.8,1.5,3
1,0.666666666666667,0,1
1,0.113744075829384,0,1
3,0.136882129277567,564,3
1,1,0,1
2,1,1,2
3,0.8,1.5,3
4,0.642857142857143,1,4
1,1,0,1
4,1,6,4
4,0.642857142857143,1,4
1,1,0,1
4,0.642857142857143,1,4
6,0.714285714285714,3,6
2,0.146639511201629,284,2
4,0.583333333333333,0.545454545454545,4
1,0.405405405405405,0,1
4,0.583333333333333,0.545454545454545,4
3,0.135849056603774,285,3
1,1,0,1
2,0.428571428571429,4,2
3,0.666666666666667,0.75,3
3,0.588235294117647,0.375,3
6,0.875,7.5,6
1,0.526315789473684,0,1
2,0.555555555555556,0.111111111111111,2
2,0.583333333333333,0.166666666666667,2
1,0.107784431137725,0,1
2,0.75,2,2
4,0.583333333333333,0.545454545454545,4
1,0.666666666666667,0,1
57,0.395604395604396,4122.96228836055,57
4,0.7,1.5,4
3,0.588235294117647,0.375,3
3,0.714285714285714,1,3
1,0.6,0,1
1,0.272727272727273,0,1
3,0.6,0.428571428571429,3
3,0.666666666666667,0.75,3
4,0.583333333333333,0.545454545454545,4
1,1,0,1
3,0.714285714285714,1,3
2,0.428571428571429,4,2
2,0.583333333333333,0.166666666666667,2
1,0.526315789473684,0,1
2,0.428571428571429,4,2
3,0.588235294117647,0.375,3
4,0.583333333333333,0.545454545454545,4
4,0.583333333333333,0.545454545454545,4
4,0.583333333333333,0.545454545454545,4
1,0.526315789473684,0,1
1,0.526315789473684,0,1
2,0.583333333333333,0.166666666666667,2
4,0.642857142857143,1,4
3,0.666666666666667,0.75,3
2,0.583333333333333,0.166666666666667,2
1,0.526315789473684,0,1
3,0.588235294117647,0.375,3
4,0.642857142857143,1,4
13,0.253521126760563,1649.83105716172,13
3,1,3,3
2,0.555555555555556,0.111111111111111,2
5,0.203966005665722,862.834339968524,5
2,0.555555555555556,0.111111111111111,2
1,0.526315789473684,0,1
3,0.6,0.428571428571429,3
1,0.526315789473684,0,1
12,0.274809160305344,724.597657011731,12
2,0.6,0.2,2
6,0.714285714285714,3,6
4,0.583333333333333,0.545454545454545,4
3,0.6,0.428571428571429,3
6,0.714285714285714,3,6
1,0.405405405405405,0,1
1,0.666666666666667,0,1
2,0.181818181818182,143,2
6,0.714285714285714,3,6
4,0.642857142857143,1,4
3,0.8,3.5,3
6,0.714285714285714,3,6
1,0.526315789473684,0,1
4,0.7,1.5,4
3,0.6,0.428571428571429,3
3,0.517241379310345,48,3
4,0.642857142857143,1,4
3,0.6,0.428571428571429,3
3,0.666666666666667,3.33333333333333,3
4,0.642857142857143,1,4
2,0.583333333333333,0.166666666666667,2
4,0.642857142857143,1,4
1,0.107784431137725,0,1
4,0.642857142857143,1,4
4,0.7,1.5,4
3,0.8,1.5,3
3,0.666666666666667,3.33333333333333,3
4,0.7,1.5,4
1,0.526315789473684,0,1
2,0.6,0.2,2
1,0.666666666666667,0,1
2,0.428571428571429,14,2
2,0.555555555555556,0.111111111111111,2
3,0.588235294117647,0.375,3
2,0.555555555555556,0.111111111111111,2
2,0.555555555555556,0.111111111111111,2
4,0.642857142857143,1,4
3,0.6,0.428571428571429,3
4,0.583333333333333,0.545454545454545,4
4,0.642857142857143,1,4
2,0.555555555555556,0.111111111111111,2
4,0.583333333333333,0.545454545454545,4
1,0.4,0,1
2,0.571428571428571,0.5,2
3,0.6,0.428571428571429,3
1,0.526315789473684,0,1
2,0.6,0.2,2
2,0.555555555555556,0.111111111111111,2
4,0.642857142857143,1,4
2,0.6,0.2,2
4,0.583333333333333,0.545454545454545,4
3,0.588235294117647,0.375,3
3,0.666666666666667,0.75,3
4,0.642857142857143,1,4
