"source","target","correlation","direct","cor"
"fun_ASV_1191","bac_ASV_6355",1,"undirected","+"
"fun_ASV_1739","bac_ASV_6355",1,"undirected","+"
"fun_ASV_1198","bac_ASV_2178",1,"undirected","+"
"fun_ASV_2061","bac_ASV_2178",1,"undirected","+"
"fun_ASV_4103","bac_ASV_2178",1,"undirected","+"
"fun_ASV_152","bac_ASV_3818",1,"undirected","+"
"fun_ASV_414","bac_ASV_3818",1,"undirected","+"
"fun_ASV_3190","bac_ASV_3818",1,"undirected","+"
"fun_ASV_652","bac_ASV_3599",1,"undirected","+"
"fun_ASV_1588","bac_ASV_3599",1,"undirected","+"
"fun_ASV_2368","bac_ASV_3599",1,"undirected","+"
"fun_ASV_820","bac_ASV_505",0.832555614447979,"undirected","+"
"fun_ASV_876","bac_ASV_505",0.818420544593174,"undirected","+"
"fun_ASV_1212","bac_ASV_335",0.855385843982084,"undirected","+"
"fun_ASV_1271","bac_ASV_335",0.807695292775491,"undirected","+"
"fun_ASV_70","bac_ASV_632",0.840555747572562,"undirected","+"
"fun_ASV_1226","bac_ASV_632",0.816094266746648,"undirected","+"
"fun_ASV_74","bac_ASV_501",0.849356223175966,"undirected","+"
"fun_ASV_91","bac_ASV_501",0.85107296137339,"undirected","+"
"fun_ASV_181","bac_ASV_2083",0.83802383978259,"undirected","+"
"fun_ASV_3191","bac_ASV_2083",0.83802383978259,"undirected","+"
"fun_ASV_1093","bac_ASV_5467",1,"undirected","+"
"fun_ASV_2841","bac_ASV_5467",1,"undirected","+"
"fun_ASV_168","bac_ASV_1468",1,"undirected","+"
"fun_ASV_242","bac_ASV_1468",1,"undirected","+"
"fun_ASV_319","bac_ASV_3046",0.838054073643339,"undirected","+"
"fun_ASV_1049","bac_ASV_3046",0.994459833795014,"undirected","+"
"fun_ASV_202","bac_ASV_2270",0.802748943634954,"undirected","+"
"fun_ASV_663","bac_ASV_2270",0.840810315962473,"undirected","+"
"fun_ASV_470","bac_ASV_3123",0.854650814990662,"undirected","+"
"fun_ASV_1709","bac_ASV_3123",0.858110939747709,"undirected","+"
"fun_ASV_202","bac_ASV_1877",0.854650814990662,"undirected","+"
"fun_ASV_492","bac_ASV_1877",0.817026601483983,"undirected","+"
"fun_ASV_168","bac_ASV_3019",1,"undirected","+"
"fun_ASV_242","bac_ASV_3019",1,"undirected","+"
"fun_ASV_1175","bac_ASV_1994",0.878871688289992,"undirected","+"
"fun_ASV_1125","bac_ASV_1994",0.875411563532945,"undirected","+"
"fun_ASV_356","bac_ASV_2753",0.838054073643339,"undirected","+"
"fun_ASV_663","bac_ASV_2753",0.816589442663142,"undirected","+"
"fun_ASV_470","bac_ASV_2272",0.833411114786589,"undirected","+"
"fun_ASV_1709","bac_ASV_2272",0.838054073643339,"undirected","+"
"fun_ASV_168","bac_ASV_4802",1,"undirected","+"
"fun_ASV_242","bac_ASV_4802",1,"undirected","+"
"fun_ASV_470","bac_ASV_5442",0.838054073643339,"undirected","+"
"fun_ASV_1709","bac_ASV_5442",0.833411114786589,"undirected","+"
"fun_ASV_1093","bac_ASV_5535",1,"undirected","+"
"fun_ASV_2841","bac_ASV_5535",1,"undirected","+"
"fun_ASV_1093","bac_ASV_2724",1,"undirected","+"
"fun_ASV_2841","bac_ASV_2724",1,"undirected","+"
"fun_ASV_1463","bac_ASV_2139",0.838054073643339,"undirected","+"
"fun_ASV_1212","bac_ASV_585",0.850578034748887,"undirected","+"
"fun_ASV_1776","bac_ASV_528",0.82004956742019,"undirected","+"
"fun_ASV_1463","bac_ASV_3817",0.885791937804087,"undirected","+"
"fun_ASV_120","bac_ASV_319",0.818856911142991,"undirected","+"
"fun_ASV_1212","bac_ASV_382",0.866547462349584,"undirected","+"
"fun_ASV_814","bac_ASV_518",0.81124944260422,"undirected","+"
"fun_ASV_90","bac_ASV_557",0.83368016915025,"undirected","+"
"fun_ASV_1003","bac_ASV_625",0.833411114786589,"undirected","+"
"fun_ASV_975","bac_ASV_1092",0.833411114786589,"undirected","+"
"fun_ASV_700","bac_ASV_2115",0.878871688289992,"undirected","+"
"fun_ASV_70","bac_ASV_1379",0.812560562217304,"undirected","+"
"fun_ASV_1770","bac_ASV_8396",1,"undirected","+"
"fun_ASV_656","bac_ASV_1832",1,"undirected","+"
"fun_ASV_1212","bac_ASV_1900",0.850857142857143,"undirected","+"
"fun_ASV_558","bac_ASV_3759",0.994459833795014,"undirected","+"
"fun_ASV_558","bac_ASV_2857",0.833411114786589,"undirected","+"
"fun_ASV_1212","bac_ASV_2168",0.846285714285714,"undirected","+"
"fun_ASV_1212","bac_ASV_2268",0.916153935425252,"undirected","+"
"fun_ASV_1325","bac_ASV_1982",0.807489325980279,"undirected","+"
"fun_ASV_844","bac_ASV_2799",0.838054073643339,"undirected","+"
"fun_ASV_975","bac_ASV_3612",1,"undirected","+"
"fun_ASV_394","bac_ASV_2273",0.82423427674591,"undirected","+"
"fun_ASV_1141","bac_ASV_2002",0.83802383978259,"undirected","+"
"fun_ASV_1776","bac_ASV_1261",0.828315093491537,"undirected","+"
"fun_ASV_656","bac_ASV_1968",1,"undirected","+"
"fun_ASV_1003","bac_ASV_2739",0.838054073643339,"undirected","+"
"fun_ASV_65","bac_ASV_2743",0.838054073643339,"undirected","+"
"fun_ASV_775","bac_ASV_2056",0.874253581386872,"undirected","+"
"fun_ASV_656","bac_ASV_2261",1,"undirected","+"
"fun_ASV_2523","bac_ASV_2134",1,"undirected","+"
"fun_ASV_1003","bac_ASV_2183",0.84427044071952,"undirected","+"
"fun_ASV_656","bac_ASV_1979",1,"undirected","+"
"fun_ASV_70","bac_ASV_1904",0.83892651840473,"undirected","+"
"fun_ASV_558","bac_ASV_3093",0.994459833795014,"undirected","+"
"fun_ASV_776","bac_ASV_2210",0.814798140827537,"undirected","+"
"fun_ASV_877","bac_ASV_2869",0.813847509649415,"undirected","+"
"fun_ASV_1014","bac_ASV_1925",0.804310234145711,"undirected","+"
"fun_ASV_844","bac_ASV_1363",0.838054073643339,"undirected","+"
"fun_ASV_734","bac_ASV_6654",0.833411114786589,"undirected","+"
"fun_ASV_844","bac_ASV_1313",0.837350191205426,"undirected","+"
"fun_ASV_1003","bac_ASV_2800",0.838054073643339,"undirected","+"
"fun_ASV_325","bac_ASV_3963",0.853758219230185,"undirected","+"
"fun_ASV_975","bac_ASV_2190",0.833411114786589,"undirected","+"
"fun_ASV_926","bac_ASV_2765",0.816808046370372,"undirected","+"
"fun_ASV_656","bac_ASV_2046",1,"undirected","+"
"fun_ASV_1003","bac_ASV_5564",0.838054073643339,"undirected","+"
"fun_ASV_1959","bac_ASV_4594",0.994459833795014,"undirected","+"
"fun_ASV_1181","bac_ASV_4091",0.833411114786589,"undirected","+"
"fun_ASV_844","bac_ASV_2830",0.833411114786589,"undirected","+"
"fun_ASV_356","bac_ASV_3744",1,"undirected","+"
"fun_ASV_2523","bac_ASV_9121",1,"undirected","+"
"fun_ASV_45","bac_ASV_551",0.850579590690995,"undirected","+"
"fun_ASV_61","bac_ASV_551",0.838730099215623,"undirected","+"
"fun_ASV_16","bac_ASV_551",0.850657982469755,"undirected","+"
"fun_ASV_47","bac_ASV_551",0.861128564427774,"undirected","+"
"fun_ASV_129","bac_ASV_551",0.844348659003831,"undirected","+"
"fun_ASV_73","bac_ASV_551",0.863628488577291,"undirected","+"
"fun_ASV_92","bac_ASV_551",0.898286215535769,"undirected","+"
"fun_ASV_144","bac_ASV_551",0.994252873563218,"undirected","+"
"fun_ASV_119","bac_ASV_551",0.87591893436364,"undirected","+"
"fun_ASV_186","bac_ASV_551",0.872126436781609,"undirected","+"
"fun_ASV_221","bac_ASV_551",0.868374142797501,"undirected","+"
"fun_ASV_69","bac_ASV_551",0.836047149929878,"undirected","+"
"fun_ASV_49","bac_ASV_551",0.868295019157088,"undirected","+"
"fun_ASV_106","bac_ASV_551",0.876778199402168,"undirected","+"
"fun_ASV_275","bac_ASV_551",0.825497415718261,"undirected","+"
"fun_ASV_233","bac_ASV_551",0.866315452392595,"undirected","+"
"fun_ASV_261","bac_ASV_551",0.871546825897382,"undirected","+"
"fun_ASV_198","bac_ASV_551",0.836047149929878,"undirected","+"
"fun_ASV_274","bac_ASV_551",0.80757346700544,"undirected","+"
"fun_ASV_382","bac_ASV_551",0.880747126436782,"undirected","+"
"fun_ASV_284","bac_ASV_551",0.815539666433361,"undirected","+"
"fun_ASV_253","bac_ASV_551",0.860037804186852,"undirected","+"
"fun_ASV_300","bac_ASV_551",0.947977731922539,"undirected","+"
"fun_ASV_479","bac_ASV_551",0.834927211363878,"undirected","+"
"fun_ASV_314","bac_ASV_551",0.86840800179451,"undirected","+"
"fun_ASV_381","bac_ASV_551",0.803039456695809,"undirected","+"
"fun_ASV_366","bac_ASV_551",0.8115565667194,"undirected","+"
"fun_ASV_372","bac_ASV_551",0.872593100598339,"undirected","+"
"fun_ASV_584","bac_ASV_551",0.86840800179451,"undirected","+"
"fun_ASV_513","bac_ASV_551",0.855852705383023,"undirected","+"
"fun_ASV_510","bac_ASV_551",0.914121384353877,"undirected","+"
"fun_ASV_592","bac_ASV_551",0.857945254784937,"undirected","+"
"fun_ASV_546","bac_ASV_551",0.803039456695809,"undirected","+"
"fun_ASV_496","bac_ASV_551",0.855852705383023,"undirected","+"
"fun_ASV_416","bac_ASV_551",0.922087583781797,"undirected","+"
"fun_ASV_520","bac_ASV_551",0.877873563218391,"undirected","+"
"fun_ASV_488","bac_ASV_551",0.803039456695809,"undirected","+"
"fun_ASV_499","bac_ASV_551",0.882009572906954,"undirected","+"
"fun_ASV_1002","bac_ASV_551",0.818654112798227,"undirected","+"
"fun_ASV_857","bac_ASV_551",0.860037804186852,"undirected","+"
"fun_ASV_602","bac_ASV_551",0.829980842911878,"undirected","+"
"fun_ASV_483","bac_ASV_551",0.815539666433361,"undirected","+"
"fun_ASV_505","bac_ASV_551",0.86840800179451,"undirected","+"
"fun_ASV_640","bac_ASV_551",0.866315452392595,"undirected","+"
"fun_ASV_835","bac_ASV_551",0.80060304250601,"undirected","+"
"fun_ASV_637","bac_ASV_551",0.86840800179451,"undirected","+"
"fun_ASV_763","bac_ASV_551",0.807500787010786,"undirected","+"
"fun_ASV_1204","bac_ASV_551",0.807500787010786,"undirected","+"
"fun_ASV_669","bac_ASV_551",0.809731452168274,"undirected","+"
"fun_ASV_1024","bac_ASV_551",0.876778199402168,"undirected","+"
"fun_ASV_965","bac_ASV_551",0.811962117325763,"undirected","+"
"fun_ASV_864","bac_ASV_551",0.860037804186852,"undirected","+"
"fun_ASV_1641","bac_ASV_551",0.842251134270579,"undirected","+"
"fun_ASV_2113","bac_ASV_551",0.825346108270693,"undirected","+"
"fun_ASV_45","bac_ASV_1852",0.845241225059043,"undirected","+"
"fun_ASV_43","bac_ASV_1852",0.804990425993142,"undirected","+"
"fun_ASV_71","bac_ASV_1852",0.80060304250601,"undirected","+"
"fun_ASV_38","bac_ASV_1852",0.805645934971112,"undirected","+"
"fun_ASV_61","bac_ASV_1852",0.825346108270693,"undirected","+"
"fun_ASV_16","bac_ASV_1852",0.860845503217896,"undirected","+"
"fun_ASV_47","bac_ASV_1852",0.855554916761575,"undirected","+"
"fun_ASV_129","bac_ASV_1852",0.850095785440613,"undirected","+"
"fun_ASV_73","bac_ASV_1852",0.868889169725985,"undirected","+"
"fun_ASV_92","bac_ASV_1852",0.881565272537171,"undirected","+"
"fun_ASV_144","bac_ASV_1852",0.988505747126437,"undirected","+"
"fun_ASV_94","bac_ASV_1852",0.8115565667194,"undirected","+"
"fun_ASV_119","bac_ASV_1852",0.881359424639191,"undirected","+"
"fun_ASV_108","bac_ASV_1852",0.8115565667194,"undirected","+"
"fun_ASV_186","bac_ASV_1852",0.877873563218391,"undirected","+"
"fun_ASV_221","bac_ASV_1852",0.873712508429453,"undirected","+"
"fun_ASV_69","bac_ASV_1852",0.81932620693128,"undirected","+"
"fun_ASV_49","bac_ASV_1852",0.879789272030651,"undirected","+"
"fun_ASV_106","bac_ASV_1852",0.864222902990681,"undirected","+"
"fun_ASV_275","bac_ASV_1852",0.831472065289202,"undirected","+"
"fun_ASV_233","bac_ASV_1852",0.872593100598339,"undirected","+"
"fun_ASV_198","bac_ASV_1852",0.841620797596077,"undirected","+"
"fun_ASV_274","bac_ASV_1852",0.819522766147321,"undirected","+"
"fun_ASV_382","bac_ASV_1852",0.897988505747127,"undirected","+"
"fun_ASV_284","bac_ASV_1852",0.80359036729148,"undirected","+"
"fun_ASV_177","bac_ASV_1852",0.809726302677775,"undirected","+"
"fun_ASV_253","bac_ASV_1852",0.878870748804082,"undirected","+"
"fun_ASV_300","bac_ASV_1852",0.924079133638777,"undirected","+"
"fun_ASV_479","bac_ASV_1852",0.860037804186852,"undirected","+"
"fun_ASV_314","bac_ASV_1852",0.874685650000253,"undirected","+"
"fun_ASV_309","bac_ASV_1852",0.817531216290341,"undirected","+"
"fun_ASV_366","bac_ASV_1852",0.817531216290341,"undirected","+"
"fun_ASV_372","bac_ASV_1852",0.860037804186852,"undirected","+"
"fun_ASV_584","bac_ASV_1852",0.874685650000253,"undirected","+"
"fun_ASV_513","bac_ASV_1852",0.86840800179451,"undirected","+"
"fun_ASV_510","bac_ASV_1852",0.920096033924817,"undirected","+"
"fun_ASV_592","bac_ASV_1852",0.876778199402168,"undirected","+"
"fun_ASV_496","bac_ASV_1852",0.86840800179451,"undirected","+"
"fun_ASV_416","bac_ASV_1852",0.928062233352738,"undirected","+"
"fun_ASV_520","bac_ASV_1852",0.883620689655173,"undirected","+"
"fun_ASV_499","bac_ASV_1852",0.900842517524184,"undirected","+"
"fun_ASV_1002","bac_ASV_1852",0.838730099215623,"undirected","+"
"fun_ASV_857","bac_ASV_1852",0.872593100598339,"undirected","+"
"fun_ASV_602","bac_ASV_1852",0.835727969348659,"undirected","+"
"fun_ASV_483","bac_ASV_1852",0.80359036729148,"undirected","+"
"fun_ASV_505","bac_ASV_1852",0.874685650000253,"undirected","+"
"fun_ASV_640","bac_ASV_1852",0.872593100598339,"undirected","+"
"fun_ASV_835","bac_ASV_1852",0.80657769207695,"undirected","+"
"fun_ASV_637","bac_ASV_1852",0.874685650000253,"undirected","+"
"fun_ASV_1024","bac_ASV_1852",0.864222902990681,"undirected","+"
"fun_ASV_864","bac_ASV_1852",0.872593100598339,"undirected","+"
"fun_ASV_2113","bac_ASV_1852",0.832038103743158,"undirected","+"
"fun_ASV_45","bac_ASV_1374",0.913848262280193,"undirected","+"
"fun_ASV_38","bac_ASV_1374",0.869957081545064,"undirected","+"
"fun_ASV_61","bac_ASV_1374",0.800314859170186,"undirected","+"
"fun_ASV_16","bac_ASV_1374",0.89447809839304,"undirected","+"
"fun_ASV_74","bac_ASV_1374",0.852360515021459,"undirected","+"
"fun_ASV_68","bac_ASV_1374",0.864377682403433,"undirected","+"
"fun_ASV_80","bac_ASV_1374",0.86331287450433,"undirected","+"
"fun_ASV_99","bac_ASV_1374",0.811158798283262,"undirected","+"
"fun_ASV_129","bac_ASV_1374",0.804739186591854,"undirected","+"
"fun_ASV_91","bac_ASV_1374",0.826609442060086,"undirected","+"
"fun_ASV_73","bac_ASV_1374",0.904699841225192,"undirected","+"
"fun_ASV_92","bac_ASV_1374",0.842444030012297,"undirected","+"
"fun_ASV_144","bac_ASV_1374",0.876825682742899,"undirected","+"
"fun_ASV_119","bac_ASV_1374",0.950214592274678,"undirected","+"
"fun_ASV_69","bac_ASV_1374",0.860031588050132,"undirected","+"
"fun_ASV_49","bac_ASV_1374",0.866851450571056,"undirected","+"
"fun_ASV_106","bac_ASV_1374",0.843864283083997,"undirected","+"
"fun_ASV_233","bac_ASV_1374",0.833959772719161,"undirected","+"
"fun_ASV_382","bac_ASV_1374",0.809272928488146,"undirected","+"
"fun_ASV_177","bac_ASV_1374",0.860944206008584,"undirected","+"
"fun_ASV_253","bac_ASV_1374",0.829997968573227,"undirected","+"
"fun_ASV_300","bac_ASV_1374",0.874775176029766,"undirected","+"
"fun_ASV_479","bac_ASV_1374",0.818112556135424,"undirected","+"
"fun_ASV_314","bac_ASV_1374",0.822074360281358,"undirected","+"
"fun_ASV_366","bac_ASV_1374",0.827642892838507,"undirected","+"
"fun_ASV_372","bac_ASV_1374",0.847826087229931,"undirected","+"
"fun_ASV_584","bac_ASV_1374",0.822074360281358,"undirected","+"
"fun_ASV_513","bac_ASV_1374",0.816131654062457,"undirected","+"
"fun_ASV_510","bac_ASV_1374",0.852151680097962,"undirected","+"
"fun_ASV_592","bac_ASV_1374",0.831978870646194,"undirected","+"
"fun_ASV_496","bac_ASV_1374",0.816131654062457,"undirected","+"
"fun_ASV_416","bac_ASV_1374",0.84461051478736,"undirected","+"
"fun_ASV_520","bac_ASV_1374",0.866851450571056,"undirected","+"
"fun_ASV_499","bac_ASV_1374",0.819103007171908,"undirected","+"
"fun_ASV_857","bac_ASV_1374",0.829997968573227,"undirected","+"
"fun_ASV_602","bac_ASV_1374",0.848716482985888,"undirected","+"
"fun_ASV_505","bac_ASV_1374",0.822074360281358,"undirected","+"
"fun_ASV_640","bac_ASV_1374",0.824055262354326,"undirected","+"
"fun_ASV_835","bac_ASV_1374",0.818216436200255,"undirected","+"
"fun_ASV_637","bac_ASV_1374",0.822074360281358,"undirected","+"
"fun_ASV_1024","bac_ASV_1374",0.843864283083997,"undirected","+"
"fun_ASV_1166","bac_ASV_1374",0.827642892838507,"undirected","+"
"fun_ASV_864","bac_ASV_1374",0.829997968573227,"undirected","+"
"fun_ASV_45","bac_ASV_1356",0.854242196177249,"undirected","+"
"fun_ASV_38","bac_ASV_1356",0.826615227778245,"undirected","+"
"fun_ASV_61","bac_ASV_1356",0.826392765532832,"undirected","+"
"fun_ASV_16","bac_ASV_1356",0.866147308048986,"undirected","+"
"fun_ASV_47","bac_ASV_1356",0.8,"undirected","+"
"fun_ASV_129","bac_ASV_1356",0.826757737152879,"undirected","+"
"fun_ASV_73","bac_ASV_1356",0.865619970638153,"undirected","+"
"fun_ASV_144","bac_ASV_1356",0.896428332980369,"undirected","+"
"fun_ASV_119","bac_ASV_1356",0.902241727340936,"undirected","+"
"fun_ASV_186","bac_ASV_1356",0.82025514820898,"undirected","+"
"fun_ASV_221","bac_ASV_1356",0.802469941863476,"undirected","+"
"fun_ASV_69","bac_ASV_1356",0.810810810810811,"undirected","+"
"fun_ASV_49","bac_ASV_1356",0.82211303076438,"undirected","+"
"fun_ASV_106","bac_ASV_1356",0.86248869203413,"undirected","+"
"fun_ASV_233","bac_ASV_1356",0.858429921718675,"undirected","+"
"fun_ASV_261","bac_ASV_1356",0.808709985354355,"undirected","+"
"fun_ASV_382","bac_ASV_1356",0.831402443541378,"undirected","+"
"fun_ASV_284","bac_ASV_1356",0.807339543657847,"undirected","+"
"fun_ASV_253","bac_ASV_1356",0.846253610772311,"undirected","+"
"fun_ASV_300","bac_ASV_1356",0.89811695646148,"undirected","+"
"fun_ASV_479","bac_ASV_1356",0.834077299825947,"undirected","+"
"fun_ASV_314","bac_ASV_1356",0.848282995930038,"undirected","+"
"fun_ASV_372","bac_ASV_1356",0.870606232665039,"undirected","+"
"fun_ASV_584","bac_ASV_1356",0.848282995930038,"undirected","+"
"fun_ASV_513","bac_ASV_1356",0.842194840456856,"undirected","+"
"fun_ASV_510","bac_ASV_1356",0.8768711789968,"undirected","+"
"fun_ASV_592","bac_ASV_1356",0.850312381087766,"undirected","+"
"fun_ASV_496","bac_ASV_1356",0.842194840456856,"undirected","+"
"fun_ASV_416","bac_ASV_1356",0.873008310366858,"undirected","+"
"fun_ASV_520","bac_ASV_1356",0.814681500542781,"undirected","+"
"fun_ASV_499","bac_ASV_1356",0.837121377562538,"undirected","+"
"fun_ASV_1002","bac_ASV_1356",0.813412774451165,"undirected","+"
"fun_ASV_857","bac_ASV_1356",0.852341766245493,"undirected","+"
"fun_ASV_483","bac_ASV_1356",0.801545240712934,"undirected","+"
"fun_ASV_505","bac_ASV_1356",0.848282995930038,"undirected","+"
"fun_ASV_640","bac_ASV_1356",0.846253610772311,"undirected","+"
"fun_ASV_637","bac_ASV_1356",0.848282995930038,"undirected","+"
"fun_ASV_1024","bac_ASV_1356",0.86248869203413,"undirected","+"
"fun_ASV_1166","bac_ASV_1356",0.845968229957266,"undirected","+"
"fun_ASV_864","bac_ASV_1356",0.852341766245493,"undirected","+"
"fun_ASV_1641","bac_ASV_1356",0.800592444723445,"undirected","+"
"fun_ASV_2113","bac_ASV_1356",0.806922778910331,"undirected","+"
"fun_ASV_45","bac_ASV_1022",0.917217288131917,"undirected","+"
"fun_ASV_38","bac_ASV_1022",0.85793991416309,"undirected","+"
"fun_ASV_16","bac_ASV_1022",0.913766035824696,"undirected","+"
"fun_ASV_78","bac_ASV_1022",0.819580204563112,"undirected","+"
"fun_ASV_74","bac_ASV_1022",0.862660944206008,"undirected","+"
"fun_ASV_68","bac_ASV_1022",0.902145922746781,"undirected","+"
"fun_ASV_80","bac_ASV_1022",0.891949594243986,"undirected","+"
"fun_ASV_129","bac_ASV_1022",0.809272928488146,"undirected","+"
"fun_ASV_91","bac_ASV_1022",0.83175965665236,"undirected","+"
"fun_ASV_73","bac_ASV_1022",0.896399842681841,"undirected","+"
"fun_ASV_92","bac_ASV_1022",0.835409006797163,"undirected","+"
"fun_ASV_144","bac_ASV_1022",0.871385192467348,"undirected","+"
"fun_ASV_119","bac_ASV_1022",0.946781115879828,"undirected","+"
"fun_ASV_69","bac_ASV_1022",0.810786425544194,"undirected","+"
"fun_ASV_49","bac_ASV_1022",0.855970470019955,"undirected","+"
"fun_ASV_106","bac_ASV_1022",0.807217594734105,"undirected","+"
"fun_ASV_233","bac_ASV_1022",0.83098841960971,"undirected","+"
"fun_ASV_177","bac_ASV_1022",0.852360515021459,"undirected","+"
"fun_ASV_253","bac_ASV_1022",0.823064811317842,"undirected","+"
"fun_ASV_300","bac_ASV_1022",0.821987018855556,"undirected","+"
"fun_ASV_479","bac_ASV_1022",0.813160300953006,"undirected","+"
"fun_ASV_314","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_366","bac_ASV_1022",0.825757601510857,"undirected","+"
"fun_ASV_372","bac_ASV_1022",0.819103007171908,"undirected","+"
"fun_ASV_584","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_513","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_510","bac_ASV_1022",0.827642892838507,"undirected","+"
"fun_ASV_592","bac_ASV_1022",0.829007517536744,"undirected","+"
"fun_ASV_496","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_416","bac_ASV_1022",0.831413475493808,"undirected","+"
"fun_ASV_520","bac_ASV_1022",0.83602200567627,"undirected","+"
"fun_ASV_499","bac_ASV_1022",0.822074360281358,"undirected","+"
"fun_ASV_394","bac_ASV_1022",0.811158798283262,"undirected","+"
"fun_ASV_1002","bac_ASV_1022",0.810873102694859,"undirected","+"
"fun_ASV_857","bac_ASV_1022",0.827026615463776,"undirected","+"
"fun_ASV_602","bac_ASV_1022",0.825141025125168,"undirected","+"
"fun_ASV_505","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_640","bac_ASV_1022",0.813160300953006,"undirected","+"
"fun_ASV_835","bac_ASV_1022",0.810675270889654,"undirected","+"
"fun_ASV_637","bac_ASV_1022",0.821083909244875,"undirected","+"
"fun_ASV_1024","bac_ASV_1022",0.807217594734105,"undirected","+"
"fun_ASV_864","bac_ASV_1022",0.827026615463776,"undirected","+"
"fun_ASV_45","bac_ASV_1233",0.9357469303164,"undirected","+"
"fun_ASV_38","bac_ASV_1233",0.889699570815451,"undirected","+"
"fun_ASV_50","bac_ASV_1233",0.819700534849618,"undirected","+"
"fun_ASV_16","bac_ASV_1233",0.892870770273736,"undirected","+"
"fun_ASV_74","bac_ASV_1233",0.864377682403433,"undirected","+"
"fun_ASV_68","bac_ASV_1233",0.890128755364807,"undirected","+"
"fun_ASV_80","bac_ASV_1233",0.876788977911227,"undirected","+"
"fun_ASV_99","bac_ASV_1233",0.866094420600858,"undirected","+"
"fun_ASV_91","bac_ASV_1233",0.847210300429184,"undirected","+"
"fun_ASV_73","bac_ASV_1233",0.912999839768542,"undirected","+"
"fun_ASV_92","bac_ASV_1233",0.90927675055607,"undirected","+"
"fun_ASV_144","bac_ASV_1233",0.885893166535483,"undirected","+"
"fun_ASV_119","bac_ASV_1233",0.955364806866953,"undirected","+"
"fun_ASV_69","bac_ASV_1233",0.902241727340936,"undirected","+"
"fun_ASV_49","bac_ASV_1233",0.914002366292494,"undirected","+"
"fun_ASV_106","bac_ASV_1233",0.823064811317842,"undirected","+"
"fun_ASV_233","bac_ASV_1233",0.817122105098941,"undirected","+"
"fun_ASV_261","bac_ASV_1233",0.802265339551687,"undirected","+"
"fun_ASV_382","bac_ASV_1233",0.819247160659989,"undirected","+"
"fun_ASV_177","bac_ASV_1233",0.871244635193133,"undirected","+"
"fun_ASV_253","bac_ASV_1233",0.813160300953006,"undirected","+"
"fun_ASV_300","bac_ASV_1233",0.880431050012717,"undirected","+"
"fun_ASV_314","bac_ASV_1233",0.803255790588171,"undirected","+"
"fun_ASV_366","bac_ASV_1233",0.848381097442661,"undirected","+"
"fun_ASV_372","bac_ASV_1233",0.827026615463776,"undirected","+"
"fun_ASV_584","bac_ASV_1233",0.803255790588171,"undirected","+"
"fun_ASV_510","bac_ASV_1233",0.854036971425612,"undirected","+"
"fun_ASV_592","bac_ASV_1233",0.815141203025974,"undirected","+"
"fun_ASV_416","bac_ASV_1233",0.850266388770311,"undirected","+"
"fun_ASV_520","bac_ASV_1233",0.914002366292494,"undirected","+"
"fun_ASV_499","bac_ASV_1233",0.852778342412349,"undirected","+"
"fun_ASV_394","bac_ASV_1233",0.807725321888412,"undirected","+"
"fun_ASV_1002","bac_ASV_1233",0.800314859170186,"undirected","+"
"fun_ASV_857","bac_ASV_1233",0.811179398880039,"undirected","+"
"fun_ASV_602","bac_ASV_1233",0.903121385741393,"undirected","+"
"fun_ASV_505","bac_ASV_1233",0.803255790588171,"undirected","+"
"fun_ASV_640","bac_ASV_1233",0.803255790588171,"undirected","+"
"fun_ASV_835","bac_ASV_1233",0.846495806115011,"undirected","+"
"fun_ASV_637","bac_ASV_1233",0.803255790588171,"undirected","+"
"fun_ASV_1024","bac_ASV_1233",0.823064811317842,"undirected","+"
"fun_ASV_864","bac_ASV_1233",0.811179398880039,"undirected","+"
"fun_ASV_45","bac_ASV_1864",0.942484982019849,"undirected","+"
"fun_ASV_38","bac_ASV_1864",0.863090128755365,"undirected","+"
"fun_ASV_61","bac_ASV_1864",0.800314859170186,"undirected","+"
"fun_ASV_50","bac_ASV_1864",0.85325022488218,"undirected","+"
"fun_ASV_16","bac_ASV_1864",0.905729395228173,"undirected","+"
"fun_ASV_78","bac_ASV_1864",0.801992646525276,"undirected","+"
"fun_ASV_74","bac_ASV_1864",0.809442060085837,"undirected","+"
"fun_ASV_68","bac_ASV_1864",0.921030042918455,"undirected","+"
"fun_ASV_80","bac_ASV_1864",0.908794723502607,"undirected","+"
"fun_ASV_99","bac_ASV_1864",0.850643776824034,"undirected","+"
"fun_ASV_129","bac_ASV_1864",0.814713418763697,"undirected","+"
"fun_ASV_73","bac_ASV_1864",0.914659839477212,"undirected","+"
"fun_ASV_92","bac_ASV_1864",0.891689192518235,"undirected","+"
"fun_ASV_144","bac_ASV_1864",0.876825682742899,"undirected","+"
"fun_ASV_119","bac_ASV_1864",0.962231759656652,"undirected","+"
"fun_ASV_69","bac_ASV_1864",0.833650250993379,"undirected","+"
"fun_ASV_49","bac_ASV_1864",0.894053901948809,"undirected","+"
"fun_ASV_106","bac_ASV_1864",0.829007517536744,"undirected","+"
"fun_ASV_233","bac_ASV_1864",0.819103007171908,"undirected","+"
